country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	central_region	Central Region	4300	782	15411207	5195039	91751	6005
MT	Malta	south_eastern_region	South Eastern Region	3211	488	4984764	1686418	26131	1959
MT	Malta	gozo	Gozo	2885	396	945905	295407	6400	592
