advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	0_1k	0 - 1k	BG	Bulgaria	7	1	6344	0	559	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	0_1k	0 - 1k	BG	Bulgaria	4	1	3973	0	393	0
Евро Приоритети за България		2623558631048860	Facebook	0_1k	0 - 1k	BG	Bulgaria	3	1	2996	0	264	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	0_1k	0 - 1k	BG	Bulgaria	3	1	2748	0	242	0
Приоритети	БЗНС	1163987410423594	Facebook	0_1k	0 - 1k	BG	Bulgaria	3	1	2561	0	253	0
Демократична България	Демократична България	995342840629890	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	1957	0	193	0
Коалиция за България		524358618088095	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	1851	0	163	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	1849	0	183	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	1756	0	174	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	1052	0	104	0
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	999	0	99	0
БСП Русе - Мъдрост и ново начало		732480440438324	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	999	0	88	0
ВМРО Горна Оряховица		245988949432379	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	999	0	88	0
ПС"Възход"		2360848954033054	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	962	0	84	0
Европейската комисия в България / European Commission in Bulgaria		283061845058938	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	943	0	93	0
European Parliament	European Parliament	178362315106	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	913	0	90	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	908	0	89	0
Nikolai Nenchev		2294171434153478	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	846	0	74	0
VOA - Глас на Америка		176413438620	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	212	0	18	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	211	0	20	0
European Commission	European Commission	107898832590939	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	143	0	14	0
ITUC		20556338116	Facebook	0_1k	0 - 1k	BG	Bulgaria	2	1	141	0	14	0
Ayn Rand Institute		64676229680	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	39	0	3	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	1	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	0_1k	0 - 1k	BG	Bulgaria	1	1	1	0	0	0
