impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BG	Bulgaria	12	8	11301	0	1088	0
1k_5k	1k - 5k	BG	Bulgaria	16	10	71671	14337	1400	0
5k_10k	5k - 10k	BG	Bulgaria	11	8	74523	37265	737	0
10k_50k	10k - 50k	BG	Bulgaria	9	9	227837	45568	451	0
50k_100k	50k - 100k	BG	Bulgaria	3	3	269194	134598	666	100
100k_200k	100k - 200k	BG	Bulgaria	4	3	50761	25381	126	25
