week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-15	NL	Netherlands	965	183	7864929	3221359	55520	10072
w019	Week 19	2019-05-06	2019-05-12	NL	Netherlands	1247	241	19456288	8201682	150484	31820
w018	Week 18	2019-04-29	2019-05-05	NL	Netherlands	1244	282	11046586	4503514	92070	19994
w017	Week 17	2019-04-22	2019-04-28	NL	Netherlands	1165	276	5037111	2006458	37111	7792
w016	Week 16	2019-04-15	2019-04-21	NL	Netherlands	1388	329	12867970	5013678	102297	19223
w015	Week 15	2019-04-08	2019-04-14	NL	Netherlands	1662	514	11027050	4525600	86949	15473
w014	Week 14	2019-04-01	2019-04-07	NL	Netherlands	1365	466	9170160	3427046	80755	14360
w013	Week 13	2019-03-25	2019-03-31	NL	Netherlands	1047	378	6918202	2559238	74032	14240
w012	Week 12	2019-03-18	2019-03-24	NL	Netherlands	1035	360	7283185	2602643	75421	13122
w011	Week 11	2019-03-11	2019-03-17	NL	Netherlands	776	289	6955518	2655886	58990	10358
w010	Week 10	2019-03-04	2019-03-10	NL	Netherlands	827	234	7486972	2947780	50926	8455
w009	Week 9	2019-02-25	2019-03-03	NL	Netherlands	336	129	3085738	1144136	30415	5507
w008	Week 8	2019-02-18	2019-02-24	NL	Netherlands	231	85	1538158	648860	10044	1826
w007	Week 7	2019-02-11	2019-02-17	NL	Netherlands	164	70	716960	258081	5359	825
w006	Week 6	2019-02-04	2019-02-10	NL	Netherlands	157	62	1520689	583260	10676	2379
w005	Week 5	2019-01-28	2019-02-03	NL	Netherlands	161	48	2701490	1071942	18238	4838
w004	Week 4	2019-01-21	2019-01-27	NL	Netherlands	119	39	477200	171420	3823	497
w003	Week 3	2019-01-14	2019-01-20	NL	Netherlands	119	39	196648	62878	1804	250
w002	Week 2	2019-01-07	2019-01-13	NL	Netherlands	92	36	372408	98365	3896	369
w001	Week 1	2019-01-01	2019-01-06	NL	Netherlands	79	29	750742	295426	3943	485
