country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	m25_34	male (25-34)	6886	1330	29307019	11104591	104956	11535
EL	Greece	m18_24	male (18-24)	6228	1233	28428803	11179664	87931	11008
EL	Greece	m35_44	male (35-44)	6874	1313	26891025	9847970	102730	9765
EL	Greece	m45_54	male (45-54)	6708	1267	23722885	8334102	100974	8056
EL	Greece	f18_24	female (18-24)	6393	1244	16487195	6655232	48602	6786
EL	Greece	m55_64	male (55-64)	6005	1208	16137612	5363989	73041	4637
EL	Greece	f45_54	female (45-54)	6932	1288	14708676	5217883	64020	5589
EL	Greece	f35_44	female (35-44)	7094	1324	14357938	5366420	57148	5758
EL	Greece	f25_34	female (25-34)	7094	1344	13023811	5064931	46864	5641
EL	Greece	f55_64	female (55-64)	6136	1226	12023411	4075064	54609	4151
EL	Greece	m65_	male (65+)	5474	1109	9558109	3173009	43209	2819
EL	Greece	f65_	female (65+)	5583	1124	6599856	2224478	30856	2343
EL	Greece	m13_17	male (13-17)	1116	284	1671257	624067	4278	312
EL	Greece	f13_17	female (13-17)	1124	285	1581937	597747	3761	262
EL	Greece	u35_44	unknown (35-44)	5890	1191	503742	186407	1920	203
EL	Greece	u25_34	unknown (25-34)	5549	1155	290176	109514	1076	123
EL	Greece	u45_54	unknown (45-54)	5366	1106	213285	76743	919	87
EL	Greece	u65_	unknown (65+)	3847	908	75012	26107	323	25
EL	Greece	u55_64	unknown (55-64)	4084	953	74433	25552	328	25
EL	Greece	u18_24	unknown (18-24)	3326	839	45405	17817	164	22
EL	Greece	u13_17	unknown (13-17)	347	146	2666	1041	5	0
