advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	10k_50k	10k - 50k	IT	Italy	16	1	799984	160000	2384	200
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	10k_50k	10k - 50k	IT	Italy	6	1	299994	60000	1793	300
Achille Variati	Achille Variati	478212418874107	Facebook	10k_50k	10k - 50k	IT	Italy	5	1	249994	49999	494	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	10k_50k	10k - 50k	IT	Italy	4	1	199996	40000	396	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	10k_50k	10k - 50k	IT	Italy	4	1	199996	40000	796	100
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	10k_50k	10k - 50k	IT	Italy	4	1	199995	39999	795	99
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	10k_50k	10k - 50k	IT	Italy	4	1	199990	39998	395	0
Paola Testori	Paola Testori	658895384568072	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149997	29999	696	100
Deputati PD	Deputati PD	104652392900508	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149997	30000	297	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149997	30000	297	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149997	30000	297	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149997	30000	297	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149996	29999	296	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	10k_50k	10k - 50k	IT	Italy	3	1	149996	29999	296	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99998	20000	198	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99997	19999	197	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99997	20000	197	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	10k_50k	10k - 50k	IT	Italy	2	1	99965	19993	997	199
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	499	100
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	499	100
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	10k_50k	10k - 50k	IT	Italy	1	1	49999	10000	99	0
