region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carinthia_statistical_region	Carinthia Statistical Region	SI	Slovenia	1453	299	46509	15067	469	12
central_sava_statistical_region	Central Sava Statistical Region	SI	Slovenia	1333	257	7135	2409	55	3
central_slovenia_statistical_region	Central Slovenia Statistical Region	SI	Slovenia	2266	518	1944259	681110	13338	1112
coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	1731	382	132331	38647	923	24
drava_statistical_region	Drava Statistical Region	SI	Slovenia	1896	429	655199	214426	3678	286
goriska_statistical_region	Goriška Statistical Region	SI	Slovenia	1657	360	85541	25644	1100	21
littoral_inner_carniola_statistical_region	Littoral–Inner Carniola Statistical Region	SI	Slovenia	1327	264	25184	8527	324	3
lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1430	291	20264	7436	105	9
mura_statistical_region	Mura Statistical Region	SI	Slovenia	1592	337	56243	17904	532	27
savinja_statistical_region	Savinja Statistical Region	SI	Slovenia	1732	380	273893	89809	1836	132
southeast_slovenia_statistical_region	Southeast Slovenia Statistical Region	SI	Slovenia	1584	336	104140	31218	498	38
upper_carniola_statistical_region	Upper Carniola Statistical Region	SI	Slovenia	1742	386	108397	37232	554	59
