advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	35_44	35-44	2	1	109668	49164	263	45
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	35_44	35-44	1	1	107849	43139	215	107
ChristenUnie	ChristenUnie	211661062254003	Facebook	35_44	35-44	20	1	105413	20798	347	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	35_44	35-44	3	1	104420	42394	236	47
Cruel	In Progress	1949870255322243	Facebook	35_44	35-44	1	1	103360	41344	206	103
Romania #nuepsd	Future Innovation	293215748279337	Facebook	35_44	35-44	1	1	101435	40574	42	21
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	35_44	35-44	20	1	98367	22669	440	8
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	35_44	35-44	29	1	97889	32407	1036	33
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	35_44	35-44	1	1	94810	47405	273	54
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	35_44	35-44	6	1	92700	32372	346	115
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	35_44	35-44	17	1	88306	31887	549	56
VVD	VVD	121264564551002	Facebook	35_44	35-44	5	1	81454	38625	276	48
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	35_44	35-44	3	1	80116	36535	329	66
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	35_44	35-44	2	1	79315	31942	792	154
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	35_44	35-44	10	1	75910	25125	275	0
Moderaterna	Moderaterna	7719591155	Facebook	35_44	35-44	20	1	75309	32460	1032	230
Peter Mertens	PVDA	236485149843971	Facebook	35_44	35-44	8	1	75076	33346	369	66
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	35_44	35-44	3	1	74435	37218	205	95
Compromís	Compromís	194053080624605	Facebook	35_44	35-44	49	1	72431	16804	1173	16
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	35_44	35-44	43	1	70655	15096	804	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	35_44	35-44	12	1	69616	15235	370	24
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	35_44	35-44	1	1	69537	27815	69	13
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	35_44	35-44	6	1	65516	23154	221	33
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	35_44	35-44	9	1	64352	30908	292	34
Party of the European Left	Franziska Laskowski	160598290012	Facebook	35_44	35-44	1	1	63496	25398	63	12
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	35_44	35-44	7	1	62544	18739	217	25
Alfahír	Alfahír Hírportál	525574220799452	Facebook	35_44	35-44	5	1	60780	13233	188	40
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	35_44	35-44	11	1	60180	15124	239	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	35_44	35-44	2	1	59846	29923	79	39
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	35_44	35-44	4	1	58388	24832	284	43
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	35_44	35-44	11	1	57449	20163	275	25
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	35_44	35-44	4	1	55362	25139	68	13
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	35_44	35-44	10	1	53977	11436	245	18
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	35_44	35-44	7	1	53601	10687	122	0
RMDSZ	RMDSZ	102601499822802	Facebook	35_44	35-44	10	1	53049	13703	54	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	35_44	35-44	2	1	52882	26441	198	79
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	35_44	35-44	13	1	52861	12566	441	128
CD&V	CD&V	52997544531	Facebook	35_44	35-44	5	1	52800	17065	239	31
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	35_44	35-44	5	1	52078	10415	96	48
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	35_44	35-44	3	1	51892	12756	306	52
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	35_44	35-44	1	1	51723	25861	129	25
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	35_44	35-44	9	1	51582	10694	168	0
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	35_44	35-44	8	1	51246	16238	259	0
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	35_44	35-44	21	1	49831	9995	664	64
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	35_44	35-44	3	1	49286	23335	157	31
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	35_44	35-44	1	1	49168	24584	122	24
Mark Durkan	Fine Gael	2002340613394109	Facebook	35_44	35-44	2	1	48827	24413	354	137
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	35_44	35-44	1	1	48475	24237	120	24
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	35_44	35-44	1	1	48199	24100	120	24
People's Vote UK	People's Vote	748608695327755	Facebook	35_44	35-44	15	1	47252	12609	495	62
Podemos Aragón	Podemos Equo	570770963015441	Facebook	35_44	35-44	2	1	47059	23529	135	22
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	35_44	35-44	7	1	46182	11258	120	16
PNL Oradea	PNL Oradea	304085190083197	Facebook	35_44	35-44	7	1	46132	11615	99	15
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	35_44	35-44	4	1	45271	20796	165	82
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	35_44	35-44	6	1	44631	8896	470	86
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	35_44	35-44	3	1	44613	14025	139	17
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	35_44	35-44	8	1	44450	9342	154	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	35_44	35-44	18	1	42022	17520	536	26
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	35_44	35-44	11	1	42018	8430	152	0
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	35_44	35-44	3	1	41600	9251	22	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	35_44	35-44	2	1	41567	8313	87	17
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	35_44	35-44	9	1	41341	9485	307	84
sp.a	sp.a	57253967150	Facebook	35_44	35-44	3	1	40519	14340	142	20
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	35_44	35-44	4	1	39908	15865	57	18
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	35_44	35-44	2	1	39646	15728	156	25
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	35_44	35-44	5	1	39080	8411	93	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	35_44	35-44	6	1	38733	8527	296	48
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	35_44	35-44	2	1	38175	18405	16	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	35_44	35-44	2	1	37488	14333	142	22
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	35_44	35-44	1	1	36911	18455	854	170
Social Democrats	Social Democrats	1012851375393300	Facebook	35_44	35-44	16	1	35831	8223	193	0
Barbara Pas	Vlaams Belang	365242667182267	Facebook	35_44	35-44	1	1	35667	17834	178	89
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	35_44	35-44	10	1	35648	7416	246	0
Ian Borg	Ian Borg	151496594943131	Facebook	35_44	35-44	5	1	35556	7744	96	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	35_44	35-44	6	1	35209	12981	208	23
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	35_44	35-44	4	1	34666	8096	132	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	35_44	35-44	12	1	33643	9121	270	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	35_44	35-44	6	1	33613	7715	353	56
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	35_44	35-44	4	1	33468	7126	77	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	35_44	35-44	33	1	33402	5531	66	8
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	35_44	35-44	3	1	33344	6669	36	5
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	35_44	35-44	8	1	33026	6540	215	18
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	35_44	35-44	23	1	32941	6412	50	14
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	35_44	35-44	15	1	32905	6988	119	17
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	35_44	35-44	20	1	32873	10604	99	11
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	35_44	35-44	8	1	32813	8079	141	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	35_44	35-44	4	1	32156	13868	61	12
John Crombez	sp.a	264131406977201	Facebook	35_44	35-44	3	1	32128	6425	148	21
MSZP	MSZP	115388925185513	Facebook	35_44	35-44	5	1	31973	13574	61	12
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	35_44	35-44	15	1	31929	9197	442	0
Bayernpartei	Bayernpartei	78309442751	Facebook	35_44	35-44	7	1	31674	6790	334	58
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	35_44	35-44	5	1	31348	7050	124	29
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	35_44	35-44	18	1	31285	5941	416	36
Federico Perugini	Federico Perugini	356449288308129	Facebook	35_44	35-44	3	1	31276	12791	143	21
Alberto Cirio	RedAbissi	1391061901114543	Facebook	35_44	35-44	10	1	31163	7528	196	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	35_44	35-44	18	1	30360	7543	392	15
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	35_44	35-44	4	1	30099	6020	142	15
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	35_44	35-44	1	1	29774	14887	148	29
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	35_44	35-44	6	1	29736	6441	240	23
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	35_44	35-44	4	1	29618	5923	69	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	35_44	35-44	7	1	29016	5703	85	11
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	35_44	35-44	4	1	28469	6073	66	12
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	35_44	35-44	3	1	28378	8778	231	46
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	35_44	35-44	2	1	28032	5606	33	5
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	35_44	35-44	4	1	27807	11826	71	27
EAJ-PNV	EAJ-PNV	26830001203	Facebook	35_44	35-44	5	1	27720	12492	159	18
Partito Democratico	Partito Democratico	77034286895	Facebook	35_44	35-44	1	1	27578	13789	137	27
Achille Variati	Achille Variati	478212418874107	Facebook	35_44	35-44	6	1	27430	5486	61	0
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	35_44	35-44	1	1	27178	13589	105	52
David Casa	David Casa	193035580892638	Facebook	35_44	35-44	1	1	27115	5423	53	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	35_44	35-44	2	1	26377	12522	29	6
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	35_44	35-44	4	1	26338	5498	58	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	35_44	35-44	8	1	26280	6101	109	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	35_44	35-44	2	1	26255	5251	51	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	35_44	35-44	18	1	25480	5178	482	36
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	35_44	35-44	2	1	25359	5071	50	0
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	35_44	35-44	4	1	25016	5559	75	15
D66	D66	52985377549	Facebook	35_44	35-44	2	1	24852	10383	58	9
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	35_44	35-44	3	1	24721	4944	48	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	35_44	35-44	8	1	24621	6028	300	38
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	35_44	35-44	6	1	24530	5171	269	42
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	35_44	35-44	30	1	24373	4207	1119	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	35_44	35-44	3	1	24317	5758	71	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	35_44	35-44	5	1	24203	5459	100	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	35_44	35-44	18	1	24096	4238	506	40
School Cuts	National Education Union	871798409656672	Facebook	35_44	35-44	7	1	24021	4674	256	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	35_44	35-44	5	1	23784	7957	131	0
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	35_44	35-44	1	1	23690	11845	36	7
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	35_44	35-44	4	1	23474	5130	57	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	35_44	35-44	2	1	23323	4664	141	23
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	35_44	35-44	2	1	23177	4635	231	46
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	35_44	35-44	3	1	23073	4974	67	24
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	35_44	35-44	2	1	22929	4586	53	10
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	35_44	35-44	3	1	22353	5357	67	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	35_44	35-44	11	1	22304	5270	247	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	35_44	35-44	6	1	22052	5184	89	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	35_44	35-44	79	1	21868	2625	1168	0
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	35_44	35-44	5	1	21488	4624	49	9
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	35_44	35-44	5	1	21427	5824	28	0
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	35_44	35-44	5	1	21368	4273	21	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	35_44	35-44	4	1	21361	4272	74	0
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	35_44	35-44	4	1	21296	5232	113	34
GroenLinks	GroenLinks	175740570505	Facebook	35_44	35-44	4	1	21208	10511	130	19
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	35_44	35-44	5	1	21177	4391	46	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	35_44	35-44	3	1	21002	4200	41	0
informo.bg	informo.bg	262524054082832	Facebook	35_44	35-44	1	1	20809	10405	20	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	35_44	35-44	1	1	20756	10378	119	24
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	35_44	35-44	4	1	20619	4925	117	0
38 Degrees	38 Degrees	200006375787	Facebook	35_44	35-44	7	1	20551	5833	115	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	35_44	35-44	5	1	20511	5059	80	0
Peter Gillo	Peter Gillo	578310722649724	Facebook	35_44	35-44	3	1	20476	4644	204	37
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	35_44	35-44	10	1	20458	3766	198	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	35_44	35-44	4	1	20413	7585	38	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	35_44	35-44	4	1	20410	4627	105	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	35_44	35-44	7	1	20341	5270	145	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	35_44	35-44	2	1	20262	4052	40	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	35_44	35-44	13	1	20217	4403	258	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	35_44	35-44	1	1	19854	9927	19	0
Giorgos Amiras - Γιώργος Αμυράς	Giorgos Amiras - Γιώργος Αμυράς	1407652086114560	Facebook	35_44	35-44	1	1	19586	9793	97	19
Markel Olano	EAJ-PNV	898191063533170	Facebook	35_44	35-44	5	1	19546	5968	116	4
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	35_44	35-44	2	1	19134	4368	52	0
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	35_44	35-44	2	1	19053	3810	39	8
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	35_44	35-44	5	1	19050	3758	30	0
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	35_44	35-44	3	1	19035	4372	61	12
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	35_44	35-44	1	1	19004	3800	189	38
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	35_44	35-44	4	1	18961	3692	102	0
Andreas Schieder	SPÖ	290881691011354	Facebook	35_44	35-44	3	1	18955	9099	215	89
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	35_44	35-44	1	1	18869	3773	43	8
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	35_44	35-44	7	1	18854	4266	34	10
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	35_44	35-44	3	1	18803	4311	51	0
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	35_44	35-44	1	1	18773	9386	58	29
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	35_44	35-44	3	1	18719	4394	54	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	35_44	35-44	18	1	18671	3727	431	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	35_44	35-44	8	1	18633	4246	184	0
ČSSD	ČSSD	111041662264882	Facebook	35_44	35-44	27	1	18317	3442	187	44
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	35_44	35-44	24	1	18230	3511	403	0
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	35_44	35-44	16	1	18157	8545	128	25
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	35_44	35-44	5	1	18065	6235	128	0
ver.di	la red	252085013582	Facebook	35_44	35-44	1	1	18008	9004	179	90
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	35_44	35-44	8	1	17931	4000	55	6
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	35_44	35-44	1	1	17899	8950	89	17
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	35_44	35-44	2	1	17886	3552	9	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	35_44	35-44	3	1	17722	4257	17	0
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	35_44	35-44	11	1	17645	4829	54	5
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	35_44	35-44	3	1	17644	3529	46	0
Claudia Gamon	NEOS	447992848717452	Facebook	35_44	35-44	2	1	17609	3522	175	35
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	35_44	35-44	3	1	17551	5688	174	20
Pokonaj Raka Piersi	Katarzyna Karolina Stachowicz	847950485383153	Facebook	35_44	35-44	1	1	17499	3500	40	8
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	35_44	35-44	2	1	17440	3488	60	0
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	35_44	35-44	1	1	17335	8667	43	8
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	35_44	35-44	5	1	17327	3407	110	0
Приоритети	БЗНС	1163987410423594	Facebook	35_44	35-44	14	1	17304	4803	329	0
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	35_44	35-44	3	1	17249	3919	71	18
FDP Hessen	FDP Hessen	188188564583	Facebook	35_44	35-44	2	1	17115	3423	33	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	35_44	35-44	5	1	17041	3917	218	25
