region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	1605	485	115718	32354	983	11
burgas_province	Burgas Province	BG	Bulgaria	1708	502	225433	56053	712	17
haskovo_province	Haskovo Province	BG	Bulgaria	1445	426	26031	8717	188	4
kyustendil_province	Kyustendil Province	BG	Bulgaria	1285	370	6910	2373	46	1
lovech_province	Lovech Province	BG	Bulgaria	1259	368	10371	3004	116	1
montana_province	Montana Province	BG	Bulgaria	1264	357	10228	2968	119	1
pazardzhik_province	Pazardzhik Province	BG	Bulgaria	1438	416	66693	17341	245	6
pernik_province	Pernik Province	BG	Bulgaria	1341	388	11228	3865	41	4
pleven_province	Pleven Province	BG	Bulgaria	1485	446	30352	11237	111	8
plovdiv_province	Plovdiv Province	BG	Bulgaria	1860	525	350429	112488	1060	65
ruse_province	Ruse Province	BG	Bulgaria	1532	445	89593	28559	987	7
sliven_province	Sliven Province	BG	Bulgaria	1345	403	13533	5094	42	3
smolyan_province	Smolyan Province	BG	Bulgaria	1267	368	3886	1477	10	0
sofia_city_province	Sofia City Province	BG	Bulgaria	2411	645	4406158	1400020	21878	1927
sofia_province	Sofia Province	BG	Bulgaria	1374	394	15213	5611	49	6
stara_zagora_province	Stara Zagora Province	BG	Bulgaria	1573	451	48111	17980	255	14
varna_province	Varna Province	BG	Bulgaria	1820	520	291809	81896	1113	36
veliko_tarnovo_province	Veliko Tarnovo Province	BG	Bulgaria	1531	445	44643	19209	253	6
vidin_province	Vidin Province	BG	Bulgaria	1211	347	3129	1134	12	0
vratsa_province	Vratsa Province	BG	Bulgaria	1298	386	35483	14989	321	2
yambol_province	Yambol Province	BG	Bulgaria	1263	369	57256	12679	111	1
