audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	NL	Netherlands	5627	1330	15892351	6485337	121596	25524
m18_24	male (18-24)	NL	Netherlands	5436	1291	14160893	5771730	109170	21794
m25_34	male (25-34)	NL	Netherlands	6086	1432	11593517	4564348	91550	16596
f25_34	female (25-34)	NL	Netherlands	6410	1483	11334055	4439982	92710	17048
f45_54	female (45-54)	NL	Netherlands	5811	1386	10033374	3927504	92109	18420
f35_44	female (35-44)	NL	Netherlands	6245	1454	9035430	3564238	78602	15130
f55_64	female (55-64)	NL	Netherlands	4972	1282	8345637	3152728	80530	15867
m45_54	male (45-54)	NL	Netherlands	5440	1338	7579066	2951050	62838	11023
m35_44	male (35-44)	NL	Netherlands	5889	1396	7505980	2958295	60282	10731
f65_	female (65+)	NL	Netherlands	4460	1143	6919249	2605451	61925	12117
m55_64	male (55-64)	NL	Netherlands	4696	1243	5477641	2023131	49749	8635
m65_	male (65+)	NL	Netherlands	4269	1110	4354049	1588362	38479	6732
f13_17	female (13-17)	NL	Netherlands	852	253	2412144	1094437	5941	1119
m13_17	male (13-17)	NL	Netherlands	879	242	1835590	829013	4748	795
u35_44	unknown (35-44)	NL	Netherlands	4608	1177	119276	45063	1043	178
u25_34	unknown (25-34)	NL	Netherlands	4472	1147	95861	35689	841	137
u45_54	unknown (45-54)	NL	Netherlands	4022	1066	82558	30878	734	128
u18_24	unknown (18-24)	NL	Netherlands	3516	938	56998	21463	541	85
u55_64	unknown (55-64)	NL	Netherlands	3064	933	43116	15248	456	72
u65_	unknown (65+)	NL	Netherlands	2844	852	36744	12978	340	58
u13_17	unknown (13-17)	NL	Netherlands	493	185	8436	3813	23	3
