country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	d133	2019-05-13	2014	501	10664252	4000193	54493	5611
IT	Italy	d132	2019-05-12	2446	565	13335528	4899807	70552	6847
IT	Italy	d131	2019-05-11	2578	593	13739153	4956913	69858	6508
IT	Italy	d130	2019-05-10	2622	630	13509371	4748944	74033	6633
IT	Italy	d129	2019-05-09	2362	625	12542583	4419910	62819	5800
IT	Italy	d128	2019-05-08	2206	577	13630484	4933931	62631	8932
IT	Italy	d127	2019-05-07	2035	552	11032579	3990052	53410	6329
IT	Italy	d126	2019-05-06	1907	531	12056243	4442338	58843	8281
IT	Italy	d125	2019-05-05	1751	521	9203993	3380092	39853	4698
IT	Italy	d124	2019-05-04	1732	539	7942220	2817805	38527	4042
IT	Italy	d123	2019-05-03	1683	550	8509458	3100189	46328	6693
IT	Italy	d122	2019-05-02	1689	564	8455094	3079782	46037	6022
IT	Italy	d121	2019-05-01	1520	548	5306025	1808729	26184	2139
IT	Italy	d120	2019-04-30	1651	588	7486900	2867765	36783	4450
IT	Italy	d119	2019-04-29	1505	560	5207435	1896971	24795	2780
IT	Italy	d118	2019-04-28	1358	509	3865274	1427260	16636	1708
IT	Italy	d117	2019-04-27	1315	520	3951677	1514082	16966	1726
IT	Italy	d116	2019-04-26	1309	512	4495134	1754962	19471	3183
IT	Italy	d115	2019-04-25	1262	504	4678149	1778083	21125	2758
IT	Italy	d114	2019-04-24	1206	495	4498127	1674368	19335	3136
IT	Italy	d113	2019-04-23	1135	489	2990602	1065412	12864	1343
IT	Italy	d112	2019-04-22	1050	492	1836637	629228	8626	550
IT	Italy	d111	2019-04-21	1091	512	1815126	621140	9045	723
IT	Italy	d110	2019-04-20	1133	547	1759901	601976	9857	758
IT	Italy	d109	2019-04-19	1190	584	3850941	1469427	28145	4391
IT	Italy	d108	2019-04-18	1197	597	1732790	593811	10087	563
IT	Italy	d107	2019-04-17	1237	625	2102796	676217	12200	576
