advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
VVD Fryslan		818385898182914	Facebook	friesland	Friesland	NL	Netherlands	7	1	93325	27166	676	0
Natuurlijk Fryslân		314355779295842	Facebook	friesland	Friesland	NL	Netherlands	3	1	63371	16686	231	0
Europees Parlement Nederland		270788920480	Facebook	friesland	Friesland	NL	Netherlands	48	1	20656	8460	248	12
SP	SP	128393027527	Facebook	friesland	Friesland	NL	Netherlands	182	1	19983	7669	203	40
Stichting De Noordzee		128160633899802	Facebook	friesland	Friesland	NL	Netherlands	42	1	16174	6631	92	18
European Parliament		178362315106	Facebook	friesland	Friesland	NL	Netherlands	68	1	14599	6612	104	29
Lilian Marijnissen	SP	844559615710915	Facebook	friesland	Friesland	NL	Netherlands	65	1	14055	5933	71	15
Theater Sneek		127406780674978	Facebook	friesland	Friesland	NL	Netherlands	2	1	12727	5107	167	0
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	friesland	Friesland	NL	Netherlands	34	1	12500	3041	219	4
Bio bij Jansen		901106753292389	Facebook	friesland	Friesland	NL	Netherlands	2	1	10998	5000	198	0
Vereniging Eigen Huis		371735371563	Facebook	friesland	Friesland	NL	Netherlands	15	1	10355	4226	81	17
50PLUSpartij		347623668624706	Facebook	friesland	Friesland	NL	Netherlands	1	1	9999	5000	88	0
CDA Harlingen		192600774817587	Facebook	friesland	Friesland	NL	Netherlands	2	1	9998	2000	176	0
D66	D66	52985377549	Facebook	friesland	Friesland	NL	Netherlands	44	1	9697	3977	59	13
Wilde Ganzen		105516159523693	Facebook	friesland	Friesland	NL	Netherlands	10	1	9357	3437	21	7
VVD Heerenveen		590372277656268	Facebook	friesland	Friesland	NL	Netherlands	1	1	9037	4519	89	0
European Greens		141366725876424	Facebook	friesland	Friesland	NL	Netherlands	48	1	8993	3850	83	21
De Verhalen van Groningen	De Verhalen van Groningen	303441783113756	Facebook	friesland	Friesland	NL	Netherlands	1	1	8976	4488	22	4
Oxfam Novib		115289021825188	Facebook	friesland	Friesland	NL	Netherlands	40	1	8311	3404	113	32
Van Hall Larenstein		234952503230870	Facebook	friesland	Friesland	NL	Netherlands	2	1	5367	2683	26	5
CDA	CDA	320374518118	Facebook	friesland	Friesland	NL	Netherlands	7	1	5334	2323	27	6
Vandebron		263935850440177	Facebook	friesland	Friesland	NL	Netherlands	12	1	5231	2214	57	6
Lars Berndt		1810246399095484	Facebook	friesland	Friesland	NL	Netherlands	2	1	5008	1001	99	0
Blendle		181375052003138	Facebook	friesland	Friesland	NL	Netherlands	79	1	4850	1654	55	9
European Commission		107898832590939	Facebook	friesland	Friesland	NL	Netherlands	9	1	4461	2174	23	4
Bespaarkiosk.nl		1659811130952704	Facebook	friesland	Friesland	NL	Netherlands	3	1	4369	1964	32	6
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	friesland	Friesland	NL	Netherlands	48	1	3958	1486	26	4
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	friesland	Friesland	NL	Netherlands	12	1	3835	1874	18	3
GroenLinks	GroenLinks	175740570505	Facebook	friesland	Friesland	NL	Netherlands	30	1	3831	1323	20	6
VVD		121264564551002	Facebook	friesland	Friesland	NL	Netherlands	41	1	3653	1522	14	1
Milieu Centraal		177508708941577	Facebook	friesland	Friesland	NL	Netherlands	12	1	3490	1269	14	4
NPO Zapp		205247699486388	Facebook	friesland	Friesland	NL	Netherlands	6	1	3456	1705	4	1
Ben & Jerry's		147006749798	Facebook	friesland	Friesland	NL	Netherlands	4	1	3210	1505	21	4
Henk Jan Ormel	CDA	823537391322678	Facebook	friesland	Friesland	NL	Netherlands	9	1	2920	1219	11	2
Stichting Vluchteling		120034538112114	Facebook	friesland	Friesland	NL	Netherlands	80	1	2848	1015	39	8
ABN AMRO		206592029351928	Facebook	friesland	Friesland	NL	Netherlands	15	1	2678	1178	35	7
Bas Eickhout	GroenLinks	208578955894331	Facebook	friesland	Friesland	NL	Netherlands	29	1	2336	810	21	5
Samenwerkingsverband Noord-Nederland		1691005777864907	Facebook	friesland	Friesland	NL	Netherlands	2	1	2256	1016	42	0
No More Plastic Bottles		2286035904968793	Facebook	friesland	Friesland	NL	Netherlands	2	1	2190	435	4	0
College voor de Rechten van de Mens		176804439190262	Facebook	friesland	Friesland	NL	Netherlands	18	1	1996	450	15	1
Malik Azmani	Malik Azmani	1734459723547461	Facebook	friesland	Friesland	NL	Netherlands	57	1	1952	260	111	0
Facebook	Facebook	726281677519881	Facebook	friesland	Friesland	NL	Netherlands	5	1	1904	952	11	3
Shell		444504516075907	Facebook	friesland	Friesland	NL	Netherlands	1	1	1896	948	9	1
Zonnepanelendelen		265260423586121	Facebook	friesland	Friesland	NL	Netherlands	2	1	1634	326	3	0
Partij voor de Dieren		102287806490622	Facebook	friesland	Friesland	NL	Netherlands	10	1	1541	511	25	4
Ziggo Movies & Series		387504111602845	Facebook	friesland	Friesland	NL	Netherlands	3	1	1499	749	7	1
Greenpeace Nederland		288295911466	Facebook	friesland	Friesland	NL	Netherlands	38	1	1438	466	15	1
asr		512252945544565	Facebook	friesland	Friesland	NL	Netherlands	17	1	1366	418	8	0
Saarland		882636711855443	Facebook	friesland	Friesland	NL	Netherlands	2	1	1261	500	2	1
Dansk.nl		39128216655	Facebook	friesland	Friesland	NL	Netherlands	12	1	1194	403	4	0
NIBE Warmtecomfort uit Zweden		271110833502681	Facebook	friesland	Friesland	NL	Netherlands	2	1	1183	497	4	2
The Bamboo Brush Society		1152885191422950	Facebook	friesland	Friesland	NL	Netherlands	46	1	1160	391	13	1
Gemeente Ooststellingwerf		520431177980488	Facebook	friesland	Friesland	NL	Netherlands	1	1	1047	209	20	0
Jesse Klaver		687496011309020	Facebook	friesland	Friesland	NL	Netherlands	7	1	1019	418	13	2
Lodewijk Asscher	Partij van de Arbeid (PvdA)	254918764596191	Facebook	friesland	Friesland	NL	Netherlands	3	1	856	364	5	1
Volt Nederland		146644665960101	Facebook	friesland	Friesland	NL	Netherlands	22	1	843	116	52	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	friesland	Friesland	NL	Netherlands	13	1	824	305	2	0
Agnes Jongerius		764061133777036	Facebook	friesland	Friesland	NL	Netherlands	4	1	810	193	10	0
Natuur & Milieu		156571571036057	Facebook	friesland	Friesland	NL	Netherlands	21	1	767	251	8	1
