advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f13_17	female (13-17)	1037	1	6780954	2912615	20273	3648
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	f13_17	female (13-17)	13	1	2234130	975589	1789	214
Dungeon Defenders		107960282569653	Facebook	f13_17	female (13-17)	232	1	1302178	556566	2569	106
NPO Zapp		205247699486388	Facebook	f13_17	female (13-17)	2	1	1179805	589903	878	350
Greens/EFA in the European Parliament		150527751674751	Facebook	f13_17	female (13-17)	47	1	1179131	512190	1269	224
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f13_17	female (13-17)	58	1	918484	369655	2886	648
Caspar the Hat	Emily Doherty	261773154498428	Facebook	f13_17	female (13-17)	90	1	816496	221340	6195	0
Europäisches Parlament Österreich		124468054313069	Facebook	f13_17	female (13-17)	29	1	696285	288314	2639	861
Die Grünen	Die Grünen	21759893033	Facebook	f13_17	female (13-17)	103	1	637667	218071	4041	779
Make.org	Make.org	122037308191612	Facebook	f13_17	female (13-17)	8	1	633768	265627	1339	416
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	f13_17	female (13-17)	36	1	608021	273905	1900	339
SPÖ	SPÖ	77393060080	Facebook	f13_17	female (13-17)	281	1	534906	183959	3326	509
Wholesome Culture		1664959567149320	Facebook	f13_17	female (13-17)	7	1	434790	194753	957	179
Claudia Gamon	NEOS	447992848717452	Facebook	f13_17	female (13-17)	293	1	389981	132994	2738	386
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	f13_17	female (13-17)	34	1	376098	74241	1276	0
Adolescent Clothing		172140676309487	Facebook	f13_17	female (13-17)	1	1	375255	150102	85	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	f13_17	female (13-17)	18	1	362907	150435	1251	184
Knovva Academy		1619172795053683	Facebook	f13_17	female (13-17)	1	1	342837	171419	152	30
Sportello Amianto Nazionale		1354625791215832	Facebook	f13_17	female (13-17)	2	1	320519	128208	319	64
Your Everyday Korean		1446749008800347	Facebook	f13_17	female (13-17)	4	1	310056	149193	182	0
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	f13_17	female (13-17)	18	1	309763	142075	1631	722
Colores Contra la Violencia		491948314339036	Facebook	f13_17	female (13-17)	32	1	309592	120390	921	31
UNICEF Europe & Central Asia		373536278864	Facebook	f13_17	female (13-17)	1	1	305337	122135	53	0
European Greens		141366725876424	Facebook	f13_17	female (13-17)	15	1	300102	131529	971	240
The Trevor Project		24470472733	Facebook	f13_17	female (13-17)	1	1	278870	111548	247	49
