advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m45_54	male (45-54)	3888	1	12073571	3694819	135471	19712
European Parliament		178362315106	Facebook	m45_54	male (45-54)	1165	1	11762907	5211412	73014	17793
Kialo		729627343834501	Facebook	m45_54	male (45-54)	804	1	8445367	3291499	61351	15275
Ciudadanos	Ciudadanos	74078667754	Facebook	m45_54	male (45-54)	3748	1	8325242	2533338	74733	6284
Podemos	Unidas Podemos	269212336568846	Facebook	m45_54	male (45-54)	273	1	8244640	3717619	50916	13603
People's Vote UK	People's Vote	748608695327755	Facebook	m45_54	male (45-54)	3360	1	7742390	2585350	113723	19639
Partido Popular	Partido Popular	72249031214	Facebook	m45_54	male (45-54)	1287	1	6702261	2211704	50308	5715
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m45_54	male (45-54)	233	1	6159042	2748375	18304	4080
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m45_54	male (45-54)	371	1	5920720	2430899	27938	5231
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m45_54	male (45-54)	93	1	5778833	2639202	14325	4100
We are the 52%	We are the 52%	466744973727718	Facebook	m45_54	male (45-54)	278	1	4576191	1702738	12177	1646
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m45_54	male (45-54)	2098	1	4232818	1378196	67491	7862
Conservatives	The Conservative Party	8807334278	Facebook	m45_54	male (45-54)	1574	1	4148329	1623220	48515	6598
SPD	SPD	47930567748	Facebook	m45_54	male (45-54)	4486	1	3977273	1182828	75730	5254
The Labour Party	The Labour Party	25749647410	Facebook	m45_54	male (45-54)	621	1	3756082	1501628	32661	7236
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m45_54	male (45-54)	145	1	3508177	1496297	6380	1649
sp.a	sp.a	57253967150	Facebook	m45_54	male (45-54)	293	1	3292307	1323671	14367	3353
Partito Democratico		77034286895	Facebook	m45_54	male (45-54)	191	1	3088550	1357289	11502	2593
FDP	FDP	21289227249	Facebook	m45_54	male (45-54)	1859	1	2894622	904009	25281	1571
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m45_54	male (45-54)	65	1	2734872	1280648	5933	2646
The Brexit Party	The Brexit Party	230416667843105	Facebook	m45_54	male (45-54)	110	1	2531214	1187270	38345	11049
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m45_54	male (45-54)	77	1	2436300	1129369	19556	4809
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m45_54	male (45-54)	116	1	2431659	1050010	21330	5015
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m45_54	male (45-54)	116	1	2425770	1015566	8261	2233
38 Degrees	38 Degrees	200006375787	Facebook	m45_54	male (45-54)	649	1	2376151	861399	16270	2507
