advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	993	1	132085	57724	701	175
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	705	1	98353	37486	734	168
People's Vote UK	People's Vote	748608695327755	Facebook	u18_24	unknown (18-24)	2146	1	81949	28287	1109	195
European Greens		141366725876424	Facebook	u18_24	unknown (18-24)	273	1	71716	31242	494	118
Best For Britain	Best for Britain	1863944713844924	Facebook	u18_24	unknown (18-24)	458	1	61218	25433	726	172
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u18_24	unknown (18-24)	1358	1	56199	18274	774	47
Greenpeace France		39435457457	Facebook	u18_24	unknown (18-24)	111	1	31311	14231	161	35
The Labour Party	The Labour Party	25749647410	Facebook	u18_24	unknown (18-24)	443	1	26751	10133	211	37
Conservatives	The Conservative Party	8807334278	Facebook	u18_24	unknown (18-24)	625	1	23944	8821	276	37
38 Degrees	38 Degrees	200006375787	Facebook	u18_24	unknown (18-24)	550	1	21833	8122	150	23
Podemos	Unidas Podemos	269212336568846	Facebook	u18_24	unknown (18-24)	229	1	21251	9630	114	29
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u18_24	unknown (18-24)	108	1	17454	6654	117	26
SPD	SPD	47930567748	Facebook	u18_24	unknown (18-24)	943	1	15529	4587	288	18
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u18_24	unknown (18-24)	299	1	14744	5582	205	38
Sosialidemokraatit SDP		108945982480217	Facebook	u18_24	unknown (18-24)	216	1	14583	5352	96	18
Greenpeace Deutschland		22541752487	Facebook	u18_24	unknown (18-24)	252	1	13798	5186	77	12
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	u18_24	unknown (18-24)	43	1	13670	5914	118	23
Amnesty International UK		7624294394	Facebook	u18_24	unknown (18-24)	72	1	13586	5811	103	32
European Commission		107898832590939	Facebook	u18_24	unknown (18-24)	68	1	13473	6065	74	21
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u18_24	unknown (18-24)	279	1	13135	4460	123	20
WWF Suomi		119054448115588	Facebook	u18_24	unknown (18-24)	25	1	12854	6078	48	11
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u18_24	unknown (18-24)	203	1	12529	4844	32	5
NT Live	NT Live	107334993856	Facebook	u18_24	unknown (18-24)	99	1	12376	4778	92	11
Dungeon Defenders		107960282569653	Facebook	u18_24	unknown (18-24)	177	1	12308	4299	92	9
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u18_24	unknown (18-24)	288	1	12228	4153	131	14
