advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u35_44	unknown (35-44)	2852	1	402157	144442	5741	1078
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	1107	1	351479	157095	2180	554
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	813	1	294321	116821	2142	536
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u35_44	unknown (35-44)	1946	1	269369	93790	3206	327
Podemos	Unidas Podemos	269212336568846	Facebook	u35_44	unknown (35-44)	281	1	213757	96057	1328	351
Britain's Future	Britain's Future	1625300137516491	Facebook	u35_44	unknown (35-44)	3483	1	179519	55890	2119	304
Ciudadanos	Ciudadanos	74078667754	Facebook	u35_44	unknown (35-44)	2885	1	164092	49788	1731	118
European Greens		141366725876424	Facebook	u35_44	unknown (35-44)	255	1	161476	71051	1083	278
Best For Britain	Best for Britain	1863944713844924	Facebook	u35_44	unknown (35-44)	556	1	111131	47413	1407	349
The Labour Party	The Labour Party	25749647410	Facebook	u35_44	unknown (35-44)	515	1	101627	40721	851	171
Médecins du Monde France		265420476920	Facebook	u35_44	unknown (35-44)	1157	1	99954	32139	1593	139
Conservatives	The Conservative Party	8807334278	Facebook	u35_44	unknown (35-44)	889	1	96446	36997	1088	158
Greenpeace France		39435457457	Facebook	u35_44	unknown (35-44)	114	1	91882	41139	440	101
Sosialidemokraatit SDP		108945982480217	Facebook	u35_44	unknown (35-44)	281	1	86905	33845	541	124
Plan International Sverige		382243262003	Facebook	u35_44	unknown (35-44)	309	1	78279	25993	641	153
Partido Popular	Partido Popular	72249031214	Facebook	u35_44	unknown (35-44)	725	1	75038	31935	424	78
38 Degrees	38 Degrees	200006375787	Facebook	u35_44	unknown (35-44)	620	1	71520	26044	503	74
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u35_44	unknown (35-44)	441	1	62751	22606	747	139
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	u35_44	unknown (35-44)	136	1	59913	24401	216	46
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u35_44	unknown (35-44)	450	1	59365	23267	960	185
Kyriakos Mitsotakis		34848567724	Facebook	u35_44	unknown (35-44)	104	1	54250	23014	116	23
sp.a	sp.a	57253967150	Facebook	u35_44	unknown (35-44)	306	1	53680	22020	215	52
Greenpeace España	Greenpeace España	133044800622	Facebook	u35_44	unknown (35-44)	171	1	51759	19202	185	27
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u35_44	unknown (35-44)	346	1	41411	15216	309	75
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u35_44	unknown (35-44)	210	1	40102	15349	127	23
