country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	0_1k	0 - 1k	379	139	160347	0	15759	0
SI	Slovenia	1k_5k	1k - 5k	578	216	971128	194264	19115	0
SI	Slovenia	5k_10k	5k - 10k	313	160	856861	428473	8475	6
SI	Slovenia	10k_50k	10k - 50k	742	257	6105141	1221052	16029	1000
SI	Slovenia	50k_100k	50k - 100k	240	115	2534678	1267351	8338	1494
SI	Slovenia	100k_200k	100k - 200k	160	65	1911236	955622	6642	2275
SI	Slovenia	200k_500k	200k - 500k	137	61	4699788	1879919	18049	5287
SI	Slovenia	500k_1m	500k - 1m	64	37	1373353	686677	6834	1460
