country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BG	Bulgaria	f	female	2670	723	11933147	4501727	44293	5216
BG	Bulgaria	m	male	2533	715	16470495	6095879	57346	6957
BG	Bulgaria	u	unknown	2338	668	118542	43290	503	74
