gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	BG	Bulgaria	European Parliament		178362315106	Facebook	53	1	2353904	1093901	4768	1165
f	female	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	35	1	998974	362192	2374	284
f	female	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	56	1	730189	266077	2616	84
f	female	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	537560	249967	1101	315
f	female	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	54	1	465270	191077	2053	478
f	female	BG	Bulgaria	Kialo		729627343834501	Facebook	256	1	431016	165886	2463	572
f	female	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	426458	162128	1045	141
f	female	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	407441	138596	1484	152
f	female	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	368076	147231	3680	736
f	female	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	24	1	351017	69533	1198	0
f	female	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	346500	126234	692	214
f	female	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	299339	132155	639	94
f	female	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	38	1	281177	64444	1556	0
f	female	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	9	1	259874	118102	1015	227
f	female	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	228746	91498	203	40
f	female	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	188319	59512	386	30
f	female	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	149048	35949	630	0
f	female	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	22	1	142112	32486	561	0
f	female	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	13	1	131645	26738	409	0
f	female	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	24	1	131423	29492	1029	0
f	female	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	124495	27234	422	0
f	female	BG	Bulgaria	European Youth Event		919232861444360	Facebook	6	1	99969	44585	279	69
f	female	BG	Bulgaria	European Commission		107898832590939	Facebook	3	1	89693	44846	301	69
f	female	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	85894	27305	257	0
f	female	BG	Bulgaria	BRITA Bulgaria		1471240093191880	Facebook	1	1	80177	40089	39	0
f	female	BG	Bulgaria	Фондация Българска Памет		540948509258655	Facebook	2	1	79656	33072	101	0
f	female	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	13	1	71020	26453	115	15
f	female	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	8	1	70157	17860	306	0
f	female	BG	Bulgaria	Евро Ферт АД		271746059949890	Facebook	1	1	67526	33763	149	30
f	female	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	4	1	61845	13403	149	0
f	female	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	10	1	55254	12433	355	0
f	female	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	53582	25542	50	0
f	female	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	7	1	50604	18620	70	11
f	female	BG	Bulgaria	Медея		1526396310816752	Facebook	1	1	49999	9999	88	0
f	female	BG	Bulgaria	Болници Medical Park		648144405325576	Facebook	2	1	47639	23820	76	0
f	female	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	5	1	46646	9329	106	0
f	female	BG	Bulgaria	ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	2	1	45757	22879	79	0
f	female	BG	Bulgaria	Фондация Билитис/ Bilitis Foundation		287175336077	Facebook	1	1	45551	9110	90	0
f	female	BG	Bulgaria	EU Environment		305608429284	Facebook	2	1	40429	19146	191	36
f	female	BG	Bulgaria	Game of Sultans		185311195624361	Facebook	6	1	39274	16799	668	133
f	female	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	39156	16988	96	15
f	female	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	2	1	38279	19140	212	33
f	female	BG	Bulgaria	сТУденти		710941585944818	Facebook	25	1	38032	10914	765	0
f	female	BG	Bulgaria	Кеворк Кеворкян		490656127781163	Facebook	1	1	37868	18934	33	0
f	female	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	12	1	37550	8238	424	0
f	female	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	4	1	35947	7189	150	0
f	female	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	8	1	32934	12402	53	11
f	female	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	28736	11494	28	5
f	female	BG	Bulgaria	Иво Пазарджиев		128221490865195	Facebook	12	1	28017	6715	495	0
f	female	BG	Bulgaria	Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	1	1	25113	5022	49	0
f	female	BG	Bulgaria	Организация за защита на животните "Четири лапи"		144072035778	Facebook	12	1	24225	5815	858	0
f	female	BG	Bulgaria	National Geographic		257826487601111	Facebook	1	1	23897	4779	47	0
