region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alsace	Alsace	FR	France	8189	1707	1029784	402158	11770	1919
aquitaine	Aquitaine	FR	France	8576	1760	1392510	474815	16424	1679
auvergne	Auvergne	FR	France	7249	1520	638185	202210	8405	1351
basse_normandie	Basse-Normandie	FR	France	7417	1532	388806	157058	5033	884
bourgogne	Bourgogne	FR	France	7543	1534	589181	198928	10170	910
bretagne	Bretagne	FR	France	8218	1668	2207408	751341	25122	4997
centre	Centre	FR	France	8003	1659	1280152	485304	16232	2826
champagne_ardenne	Champagne-Ardenne	FR	France	7450	1553	591134	223622	6832	977
corse	Corse	FR	France	6184	1300	145147	36019	1327	19
franche_comte	Franche-Comté	FR	France	7192	1490	360309	119477	6110	502
haute_normandie	Haute-Normandie	FR	France	7837	1625	534245	179134	6921	471
languedoc_roussillon	Languedoc-Roussillon	FR	France	8430	1708	2252639	745816	27100	3455
limousin	Limousin	FR	France	6765	1410	1384769	520680	14439	2627
lorraine	Lorraine	FR	France	8164	1689	3009279	1121138	36093	5832
midi_pyrenees	Midi-Pyrénées	FR	France	8432	1719	2075336	695536	17597	1916
nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	8748	1814	4090100	1571976	41283	6851
pays_de_la_loire	Pays de la Loire	FR	France	8257	1700	1758234	637651	23012	2985
picardie	Picardie	FR	France	7723	1615	1876635	671015	22479	3426
poitou_charentes	Poitou-Charentes	FR	France	7602	1566	688399	279602	11077	2002
provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	9208	1922	4608108	1545862	44961	4638
rhone_alpes	Rhône-Alpes	FR	France	9189	1912	8064354	2966843	87752	13155
ile_de_france	Île-de-France	FR	France	10559	2364	21571910	7711573	224524	33885
