impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	FR	France	4083	1053	3019627	0	290092	6
1k_5k	1k - 5k	FR	France	3093	1369	10017548	2003910	195329	342
5k_10k	5k - 10k	FR	France	1294	757	7098082	3549395	76020	1892
10k_50k	10k - 50k	FR	France	2274	912	51296984	10259602	287641	49889
50k_100k	50k - 100k	FR	France	631	332	23174608	11587420	143771	43065
100k_200k	100k - 200k	FR	France	427	208	33888483	16944326	263719	70203
200k_500k	200k - 500k	FR	France	334	148	64116514	25646656	390122	90478
500k_1m	500k - 1m	FR	France	125	73	41004720	20502381	219418	59214
