advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	500k_1m	500k - 1m	FR	France	14	1	13998037	6999025	69976	13998
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	FR	France	12	1	10009742	5004876	46039	9509
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	FR	France	4	1	1023798	511900	5112	1023
Les Energies du Soleil		1684031805239401	Facebook	500k_1m	500k - 1m	FR	France	1	1	999999	500000	9999	5000
France Soleil		1928798227141536	Facebook	500k_1m	500k - 1m	FR	France	1	1	999999	500000	9999	5000
Route Auto		252868201731333	Facebook	500k_1m	500k - 1m	FR	France	1	1	999998	499999	4998	999
Always France		183045748427091	Facebook	500k_1m	500k - 1m	FR	France	1	1	999890	499945	4998	999
Les Antagonistes		398415124026017	Facebook	500k_1m	500k - 1m	FR	France	1	1	999881	499941	9997	4999
European GNSS Agency		128217567344601	Facebook	500k_1m	500k - 1m	FR	France	1	1	999875	499938	4998	999
Paris Première		140770432659757	Facebook	500k_1m	500k - 1m	FR	France	1	1	999829	499915	4998	999
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	500k_1m	500k - 1m	FR	France	1	1	999816	499908	498	99
SOS Racisme		166294396737151	Facebook	500k_1m	500k - 1m	FR	France	1	1	999696	499848	9995	4998
FHE Group		1241383025915322	Facebook	500k_1m	500k - 1m	FR	France	1	1	989052	494526	4944	989
Mama Quilla		387951911757339	Facebook	500k_1m	500k - 1m	FR	France	1	1	925947	462974	4628	925
Ministère de l'Intérieur		103146727990	Facebook	500k_1m	500k - 1m	FR	France	1	1	888038	444019	4439	888
ONU Environnement		155723201059	Facebook	500k_1m	500k - 1m	FR	France	1	1	861770	430885	3834	767
Santesano		316620582266150	Facebook	500k_1m	500k - 1m	FR	France	1	1	803699	401850	8036	4018
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	FR	France	1	1	632512	316256	3161	632
Unis pour les Droits Humains		1642871805813802	Facebook	500k_1m	500k - 1m	FR	France	1	1	577295	288648	256	51
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	FR	France	11	1	567770	283885	3244	1079
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	FR	France	7	1	130272	65136	498	110
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	500k_1m	500k - 1m	FR	France	2	1	93214	46607	417	87
Industria		252084118203234	Facebook	500k_1m	500k - 1m	FR	France	1	1	82766	41383	47	9
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	FR	France	1	1	60193	30097	2678	535
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	FR	France	1	1	56797	28399	283	56
e.on		511324618972373	Facebook	500k_1m	500k - 1m	FR	France	1	1	47690	23845	23	4
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	FR	France	1	1	43198	21599	215	43
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	FR	France	1	1	35152	17576	312	156
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	FR	France	1	1	32905	16453	146	29
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	FR	France	1	1	26877	13439	239	119
European Greens	European Greens	141366725876424	Facebook	500k_1m	500k - 1m	FR	France	1	1	24750	12375	123	24
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	FR	France	1	1	20507	10254	10	2
DigitalOcean		149515305173840	Facebook	500k_1m	500k - 1m	FR	France	1	1	19172	9586	85	17
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	FR	France	2	1	16259	8130	72	14
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	FR	France	1	1	15979	7990	79	15
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	FR	France	1	1	9034	4517	4	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	FR	France	1	1	3371	1686	3	1
Bouzidi Mourad		1840451052913778	Facebook	500k_1m	500k - 1m	FR	France	1	1	1713	857	0	0
European Youth Forum		80161254850	Facebook	500k_1m	500k - 1m	FR	France	1	1	1477	739	7	1
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	FR	France	1	1	1401	701	0	0
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	FR	France	1	1	1193	597	0	0
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	500k_1m	500k - 1m	FR	France	1	1	1153	577	0	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	FR	France	1	1	959	480	0	0
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	FR	France	1	1	748	374	1	0
RSM MBA		110428762358678	Facebook	500k_1m	500k - 1m	FR	France	1	1	301	151	1	0
