advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	f13_17	female (13-17)	CZ	Czechia	92	1	964998	210837	513	149
European Parliament		178362315106	Facebook	f13_17	female (13-17)	CZ	Czechia	52	1	303222	126064	814	166
Greens/EFA in the European Parliament		150527751674751	Facebook	f13_17	female (13-17)	CZ	Czechia	19	1	41526	18281	37	10
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	f13_17	female (13-17)	CZ	Czechia	19	1	29202	7534	145	37
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	28857	12448	68	13
Egomotion	Sklenar Jan	342123489585393	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	19126	3825	14	7
Mladí demokraté		171976652332	Facebook	f13_17	female (13-17)	CZ	Czechia	4	1	15519	3103	41	9
Senátor Václav Hampl	Höfer Karel	524288824339961	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	12665	2500	5	0
MC Hejtman		1838584856406893	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	9458	1891	3	0
Wholesome Culture		1664959567149320	Facebook	f13_17	female (13-17)	CZ	Czechia	7	1	8873	4013	18	3
IGO bottle		588626198197868	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	8702	2268	6	1
Equinns		717514545314045	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	5841	1168	22	4
Amica Store		550778458763036	Facebook	f13_17	female (13-17)	CZ	Czechia	6	1	5821	872	8	0
Amazinc Skincare		222074311472291	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	5580	1114	2	0
Bistro Střecha		254846818312235	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	5399	1079	2	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	f13_17	female (13-17)	CZ	Czechia	9	1	5303	1074	10	0
Zámostí		460094517391603	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	5018	2509	44	0
e.on		511324618972373	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	4761	2286	2	0
Voxpot		799083753454179	Facebook	f13_17	female (13-17)	CZ	Czechia	2	1	3712	742	2	1
Božan_balič potravinářský		736275926741786	Facebook	f13_17	female (13-17)	CZ	Czechia	1	1	3042	608	11	2
