audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	CZ	Czechia	4865	900	14552773	5257035	58231	13470
m18_24	male (18-24)	CZ	Czechia	4417	806	11997526	4439984	43874	11874
m35_44	male (35-44)	CZ	Czechia	5078	882	8983022	3010950	37201	8486
f18_24	female (18-24)	CZ	Czechia	4470	816	8710822	3331453	27913	8340
f25_34	female (25-34)	CZ	Czechia	5131	907	7929367	2837978	29270	6935
m45_54	male (45-54)	CZ	Czechia	4598	842	5333933	1742279	22519	5367
f35_44	female (35-44)	CZ	Czechia	5059	890	5183451	1816569	20699	4926
f45_54	female (45-54)	CZ	Czechia	4656	845	3840648	1289807	15615	3860
f55_64	female (55-64)	CZ	Czechia	3916	775	3142337	983573	13501	3318
m55_64	male (55-64)	CZ	Czechia	3912	775	2765917	838627	11198	2696
m65_	male (65+)	CZ	Czechia	3694	679	2701625	741091	12117	2665
f65_	female (65+)	CZ	Czechia	3457	672	2446864	750112	10944	2627
f13_17	female (13-17)	CZ	Czechia	555	172	1517657	413547	1987	426
m13_17	male (13-17)	CZ	Czechia	524	163	1173758	339117	1990	461
u25_34	unknown (25-34)	CZ	Czechia	3563	765	98026	35197	385	95
u35_44	unknown (35-44)	CZ	Czechia	3765	774	91825	31040	391	95
u18_24	unknown (18-24)	CZ	Czechia	2836	627	39190	13851	154	37
u45_54	unknown (45-54)	CZ	Czechia	3071	698	31657	10465	146	36
u65_	unknown (65+)	CZ	Czechia	2141	564	25699	8202	100	23
u55_64	unknown (55-64)	CZ	Czechia	2132	583	13402	4215	57	13
u13_17	unknown (13-17)	CZ	Czechia	364	130	4685	1299	7	1
