country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	m25_34	male (25-34)	7424	1388	33023484	12477633	114791	12649
EL	Greece	m18_24	male (18-24)	6720	1284	31134068	12189559	94731	11707
EL	Greece	m35_44	male (35-44)	7413	1371	30350769	11110523	113029	10983
EL	Greece	m45_54	male (45-54)	7219	1321	26406234	9288214	110529	9156
EL	Greece	f18_24	female (18-24)	6878	1294	18097185	7273663	52383	7289
EL	Greece	m55_64	male (55-64)	6476	1260	17747456	5905623	79928	5425
EL	Greece	f45_54	female (45-54)	7447	1341	16403428	5823744	69991	6304
EL	Greece	f35_44	female (35-44)	7640	1380	16154433	6026085	62573	6424
EL	Greece	f25_34	female (25-34)	7638	1400	14607772	5652484	51156	6165
EL	Greece	f55_64	female (55-64)	6602	1278	13269944	4501573	59666	4775
EL	Greece	m65_	male (65+)	5890	1158	10525550	3487959	47209	3299
EL	Greece	f65_	female (65+)	5991	1171	7275899	2446302	33626	2696
EL	Greece	m13_17	male (13-17)	1229	296	1784486	663426	4622	317
EL	Greece	f13_17	female (13-17)	1227	297	1686791	634416	4044	270
EL	Greece	u35_44	unknown (35-44)	6380	1241	573441	211178	2138	231
EL	Greece	u25_34	unknown (25-34)	6004	1206	329017	123678	1189	136
EL	Greece	u45_54	unknown (45-54)	5803	1152	238525	85452	1012	99
EL	Greece	u65_	unknown (65+)	4157	950	83135	28793	351	29
EL	Greece	u55_64	unknown (55-64)	4409	992	81647	27938	360	29
EL	Greece	u18_24	unknown (18-24)	3593	879	49846	19496	176	24
EL	Greece	u13_17	unknown (13-17)	378	154	2857	1103	6	0
