advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	35_44	35-44	IE	Ireland	24	1	1547931	686434	12104	2554
European Parliament		178362315106	Facebook	35_44	35-44	IE	Ireland	57	1	1537656	668738	11704	2278
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	35_44	35-44	IE	Ireland	149	1	1120493	363334	6050	980
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	35_44	35-44	IE	Ireland	3	1	448900	224450	2208	441
Kialo		729627343834501	Facebook	35_44	35-44	IE	Ireland	341	1	221264	96027	1279	355
Fine Gael		264172043210	Facebook	35_44	35-44	IE	Ireland	3	1	173862	74709	513	245
Fianna Fáil	Fianna Fáil	222629035132	Facebook	35_44	35-44	IE	Ireland	31	1	164989	41486	602	0
European Greens		141366725876424	Facebook	35_44	35-44	IE	Ireland	6	1	155819	77910	1623	490
Sean Kelly MEP		340786422717552	Facebook	35_44	35-44	IE	Ireland	63	1	143590	50468	1238	47
Labour Party		164027949687	Facebook	35_44	35-44	IE	Ireland	6	1	135946	67973	661	132
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	35_44	35-44	IE	Ireland	6	1	102164	41329	613	112
Department of Foreign Affairs and Trade		449282445418073	Facebook	35_44	35-44	IE	Ireland	1	1	97961	39184	979	195
Guy Verhofstadt		99985820015	Facebook	35_44	35-44	IE	Ireland	2	1	97309	37228	194	88
Matt Carthy	Carthy Matt	580216935345125	Facebook	35_44	35-44	IE	Ireland	18	1	89957	22648	428	35
Paddy Power		108803784913	Facebook	35_44	35-44	IE	Ireland	4	1	80424	33804	722	144
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	35_44	35-44	IE	Ireland	20	1	77213	17421	480	22
merrionstreet.ie		116635611711738	Facebook	35_44	35-44	IE	Ireland	2	1	75570	37785	218	43
Pro Life Campaign Ireland		224615650378	Facebook	35_44	35-44	IE	Ireland	3	1	72521	33447	306	61
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	35_44	35-44	IE	Ireland	15	1	65922	17329	341	11
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	35_44	35-44	IE	Ireland	9	1	51219	10987	251	20
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	35_44	35-44	IE	Ireland	4	1	51162	21878	223	37
Alex White		58389344622	Facebook	35_44	35-44	IE	Ireland	3	1	44207	17687	182	27
Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	35_44	35-44	IE	Ireland	5	1	43965	10437	338	51
Orla Kelly	Orla Kelly	284729489119670	Facebook	35_44	35-44	IE	Ireland	5	1	43664	9453	130	0
Students for Life Ireland		252011928285955	Facebook	35_44	35-44	IE	Ireland	5	1	41575	8288	427	82
