age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	IE	Ireland	519	188	942491	349232	4925	260
18_24	18-24	IE	Ireland	3442	936	14436913	5824821	83762	13202
25_34	25-34	IE	Ireland	3954	1028	11051047	4226473	77334	11965
35_44	35-44	IE	Ireland	3908	1020	8472764	3232614	62485	9494
45_54	45-54	IE	Ireland	3695	979	5218019	1918228	39504	5574
55_64	55-64	IE	Ireland	3037	900	2550111	884001	19770	2421
65_	65+	IE	Ireland	2612	803	1834191	621492	13817	1687
