audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	CZ	Czechia	4888	905	14765920	5349677	58816	13648
m18_24	male (18-24)	CZ	Czechia	4447	812	12271423	4565185	44377	12049
m35_44	male (35-44)	CZ	Czechia	5110	887	9110600	3057823	37698	8670
f18_24	female (18-24)	CZ	Czechia	4505	822	8977776	3443705	28240	8469
f25_34	female (25-34)	CZ	Czechia	5171	912	8076678	2897145	29624	7066
m45_54	male (45-54)	CZ	Czechia	4627	847	5413932	1771571	22867	5488
f35_44	female (35-44)	CZ	Czechia	5096	895	5285774	1853193	20951	5009
f45_54	female (45-54)	CZ	Czechia	4686	850	3923816	1319683	15877	3935
f55_64	female (55-64)	CZ	Czechia	3946	780	3203839	1005196	13759	3388
m55_64	male (55-64)	CZ	Czechia	3933	780	2807160	853707	11390	2746
m65_	male (65+)	CZ	Czechia	3725	684	2741287	755288	12317	2717
f65_	female (65+)	CZ	Czechia	3482	677	2501922	767664	11131	2680
f13_17	female (13-17)	CZ	Czechia	558	174	1521075	414403	1988	426
m13_17	male (13-17)	CZ	Czechia	527	165	1177081	339968	1991	461
u25_34	unknown (25-34)	CZ	Czechia	3598	772	99655	35929	388	96
u35_44	unknown (35-44)	CZ	Czechia	3810	777	93871	31865	395	96
u18_24	unknown (18-24)	CZ	Czechia	2862	632	40027	14221	155	38
u45_54	unknown (45-54)	CZ	Czechia	3091	701	32340	10739	148	36
u65_	unknown (65+)	CZ	Czechia	2164	568	26327	8452	102	23
u55_64	unknown (55-64)	CZ	Czechia	2153	587	13561	4310	57	13
u13_17	unknown (13-17)	CZ	Czechia	367	132	4693	1300	7	1
