age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
65_	65+	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	1093	1	1636758	357401	9774	2262
65_	65+	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	158	1	334454	87373	519	161
65_	65+	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50	1	314500	118537	935	253
65_	65+	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	104	1	249033	92286	874	217
65_	65+	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	83	1	203836	60366	497	114
65_	65+	CZ	Czechia	Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	13	1	171636	39929	1047	232
65_	65+	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	52	1	166211	54722	709	118
65_	65+	CZ	Czechia	Pavel Poc	Poc Pavel	202974613060409	Facebook	19	1	163802	67165	574	148
65_	65+	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	25	1	153300	66901	751	200
65_	65+	CZ	Czechia	European Parliament		178362315106	Facebook	56	1	132157	54128	836	108
65_	65+	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	111	1	119950	27418	431	95
65_	65+	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	36	1	106787	37563	356	85
65_	65+	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	27	1	94245	29391	532	143
65_	65+	CZ	Czechia	Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	7	1	78343	33270	199	76
65_	65+	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	31	1	75067	23088	173	44
65_	65+	CZ	Czechia	Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	19	1	66126	17280	151	51
65_	65+	CZ	Czechia	Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	21	1	64630	17601	278	69
65_	65+	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	5	1	57794	28897	229	50
65_	65+	CZ	Czechia	Tomio Okamura - SPD		179497582061065	Facebook	30	1	51709	18407	217	84
65_	65+	CZ	Czechia	Martin Hrubčík		253207085584079	Facebook	4	1	45834	9167	110	27
65_	65+	CZ	Czechia	Svobodní		43855944703	Facebook	2	1	43610	21805	359	84
65_	65+	CZ	Czechia	Stanislav Polčák		532219183564760	Facebook	4	1	41594	8318	111	26
65_	65+	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	17	1	36331	15036	78	0
65_	65+	CZ	Czechia	Minidotaznik.cz		432692927273545	Facebook	1	1	34692	13877	61	30
65_	65+	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	6	1	31662	7373	140	28
