region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	1797	412	105971	29624	499	8
brod_posavina_county	Brod-Posavina County	HR	Croatia	1914	452	199802	53949	761	17
dubrovnik_neretva_county	Dubrovnik-Neretva County	HR	Croatia	2071	496	235621	56986	1389	10
istria_county	Istria County	HR	Croatia	2264	524	1868312	504959	7562	701
karlovac_county	Karlovac County	HR	Croatia	1881	435	89601	23892	281	8
koprivnica_krizevci_county	Koprivnica-Križevci County	HR	Croatia	1814	405	33853	11567	276	7
krapina_zagorje_county	Krapina-Zagorje County	HR	Croatia	1771	388	82960	22576	361	4
lika_senj_county	Lika-Senj County	HR	Croatia	1530	338	44096	9724	86	1
medimurje_county	Međimurje County	HR	Croatia	1878	435	100556	41062	743	14
osijek_baranja_county	Osijek-Baranja County	HR	Croatia	2246	547	625764	201594	2604	109
pozega_slavonia_county	Požega-Slavonia County	HR	Croatia	1687	371	32670	10605	220	3
primorje_gorski_kotar_county	Primorje-Gorski Kotar County	HR	Croatia	2352	565	918910	244729	2806	100
sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1887	427	91310	28175	244	14
split_dalmatia_county	Split-Dalmatia County	HR	Croatia	2400	593	1071592	372409	3609	255
varazdin_county	Varaždin County	HR	Croatia	2032	454	158795	51108	1352	20
virovitica_podravina_county	Virovitica-Podravina County	HR	Croatia	1699	376	95901	25856	509	5
vukovar_srijem_county	Vukovar-Srijem County	HR	Croatia	1924	451	119553	46266	534	22
zadar_county	Zadar County	HR	Croatia	2087	500	90954	31147	258	20
zagreb	Zagreb	HR	Croatia	2816	678	5558019	1835797	19048	1593
zagreb_county	Zagreb County	HR	Croatia	1984	441	135037	40578	466	15
sibenik_knin_county	Šibenik-Knin County	HR	Croatia	1880	420	36139	11500	220	7
