advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Hungarian Hardstyle		193573214085	Facebook	w004	Week 4	HU	Hungary	1	1	23332	4666	72	14
Nyugdíjmegoldás 2020		1258419857503263	Facebook	w004	Week 4	HU	Hungary	2	1	12498	6250	110	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w004	Week 4	HU	Hungary	3	1	11410	4948	49	8
Treevotion		312276899356713	Facebook	w004	Week 4	HU	Hungary	5	1	1658	540	2	0
OZY		1393911800825140	Facebook	w004	Week 4	HU	Hungary	1	1	1223	244	2	0
Civil Liberties Union for Europe		1424938757739868	Facebook	w004	Week 4	HU	Hungary	1	1	915	183	18	0
Orbex		1415953441956155	Facebook	w004	Week 4	HU	Hungary	1	1	215	43	0	0
Le Monde		14892757589	Facebook	w004	Week 4	HU	Hungary	8	1	215	83	0	0
Kádár Gábor		734724533343964	Facebook	w004	Week 4	HU	Hungary	1	1	199	0	0	0
Circling Europe		503234379789523	Facebook	w004	Week 4	HU	Hungary	1	1	149	29	2	0
Soviet Visuals		1160495674016675	Facebook	w004	Week 4	HU	Hungary	7	1	137	29	1	0
Flora & Fauna		303798486465804	Facebook	w004	Week 4	HU	Hungary	4	1	105	34	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w004	Week 4	HU	Hungary	1	1	83	16	0	0
FT Content Solutions		1220981994590364	Facebook	w004	Week 4	HU	Hungary	2	1	73	14	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w004	Week 4	HU	Hungary	4	1	57	0	5	0
OBV		78976852029	Facebook	w004	Week 4	HU	Hungary	1	1	57	0	5	0
International Growth Centre	London School of Economics and Political Science	121645431208100	Facebook	w004	Week 4	HU	Hungary	1	1	42	8	0	0
Banque mondiale		155174084508744	Facebook	w004	Week 4	HU	Hungary	4	1	34	17	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w004	Week 4	HU	Hungary	2	1	25	5	0	0
PLANADVISER		1825875921073929	Facebook	w004	Week 4	HU	Hungary	1	1	13	6	0	0
Financial Times		8860325749	Facebook	w004	Week 4	HU	Hungary	1	1	12	2	0	0
www.capital.gr		186848962521	Facebook	w004	Week 4	HU	Hungary	1	1	7	1	0	0
YOGA BURN		146316959083110	Facebook	w004	Week 4	HU	Hungary	1	1	5	1	0	0
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w004	Week 4	HU	Hungary	1	1	2	0	0	0
Milaap		315603771494	Facebook	w004	Week 4	HU	Hungary	1	1	2	0	0	0
Best Shopping Deals		519091928553063	Facebook	w004	Week 4	HU	Hungary	1	1	1	0	0	0
CleanChoice Energy		1270054533067724	Facebook	w004	Week 4	HU	Hungary	1	1	0	0	0	0
