advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f25_34	female (25-34)	PL	Poland	44	1	2047453	955800	4062	1057
Patryk Jaki		199877710116314	Facebook	f25_34	female (25-34)	PL	Poland	235	1	1295663	512551	6446	1496
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	f25_34	female (25-34)	PL	Poland	21	1	997563	459942	1569	349
Gazeta Wyborcza		63563473556	Facebook	f25_34	female (25-34)	PL	Poland	326	1	710329	271711	1316	224
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	f25_34	female (25-34)	PL	Poland	74	1	670917	269978	1247	270
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	f25_34	female (25-34)	PL	Poland	43	1	632463	249318	2095	473
European Greens		141366725876424	Facebook	f25_34	female (25-34)	PL	Poland	36	1	613276	280468	2509	557
Greenpeace Polska		32104614789	Facebook	f25_34	female (25-34)	PL	Poland	46	1	546147	233752	1501	360
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	f25_34	female (25-34)	PL	Poland	490	1	544786	222360	2145	536
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	f25_34	female (25-34)	PL	Poland	12	1	512410	254919	595	125
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	f25_34	female (25-34)	PL	Poland	108	1	356372	155648	2169	476
Amnesty International Polska		57544755889	Facebook	f25_34	female (25-34)	PL	Poland	64	1	300750	111743	1076	338
Sylwia Spurek		1967695263556184	Facebook	f25_34	female (25-34)	PL	Poland	21	1	284451	111227	479	102
Akcja Demokracja		277892342334350	Facebook	f25_34	female (25-34)	PL	Poland	74	1	249908	90971	331	18
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	f25_34	female (25-34)	PL	Poland	40	1	215817	76126	476	107
Kialo		729627343834501	Facebook	f25_34	female (25-34)	PL	Poland	367	1	203350	83606	1342	329
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	f25_34	female (25-34)	PL	Poland	1	1	202408	80963	470	94
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	f25_34	female (25-34)	PL	Poland	3	1	197985	97040	237	47
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	f25_34	female (25-34)	PL	Poland	10	1	187429	87715	250	49
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	f25_34	female (25-34)	PL	Poland	32	1	185060	66804	416	81
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	f25_34	female (25-34)	PL	Poland	55	1	171867	55845	660	156
Wydawnictwo AGORA		336438736394843	Facebook	f25_34	female (25-34)	PL	Poland	9	1	167533	80420	26	3
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	f25_34	female (25-34)	PL	Poland	39	1	154539	44897	410	98
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	f25_34	female (25-34)	PL	Poland	84	1	154113	38011	311	48
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	f25_34	female (25-34)	PL	Poland	19	1	152248	66962	269	47
