age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	CY	Cyprus	239	80	238760	90675	524	27
18_24	18-24	CY	Cyprus	1790	438	5177285	1849741	19900	2569
25_34	25-34	CY	Cyprus	1947	478	6046384	2094953	26322	2968
35_44	35-44	CY	Cyprus	1909	471	5089734	1698573	22686	2243
45_54	45-54	CY	Cyprus	1846	457	4125909	1309824	18660	1404
55_64	55-64	CY	Cyprus	1693	421	3362680	968903	14432	563
65_	65+	CY	Cyprus	1547	380	1977486	572058	8648	336
