advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	wicklow	Wicklow	IE	Ireland	7	1	156875	61379	799	101
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	wicklow	Wicklow	IE	Ireland	8	1	137768	36998	403	19
Dave McGinn Social Democrats for West Wicklow	Mc Ginn David Philip	306572496836936	Facebook	wicklow	Wicklow	IE	Ireland	6	1	33578	12001	563	0
Alice O'Donnell-Greystones FG Local Election candidate #LE19	O'Donnell Alice Mary	131481550944517	Facebook	wicklow	Wicklow	IE	Ireland	1	1	4999	1000	99	0
European Parliament		178362315106	Facebook	wicklow	Wicklow	IE	Ireland	122	1	3298	1406	20	3
Referendum Commission		580832208630212	Facebook	wicklow	Wicklow	IE	Ireland	14	1	2956	1401	13	2
Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	wicklow	Wicklow	IE	Ireland	5	1	1872	385	18	3
Women for Election	Women for Election	115885998520125	Facebook	wicklow	Wicklow	IE	Ireland	10	1	1687	723	8	1
Fianna Fáil	Fianna Fáil	222629035132	Facebook	wicklow	Wicklow	IE	Ireland	28	1	1124	376	5	0
Michael Clark	Clark Michael Douglas	376225562978212	Facebook	wicklow	Wicklow	IE	Ireland	11	1	933	191	7	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	wicklow	Wicklow	IE	Ireland	3	1	844	422	3	0
Sinéad Gibney	Sinead Gibney	1655751191219071	Facebook	wicklow	Wicklow	IE	Ireland	11	1	727	236	13	0
European Greens		141366725876424	Facebook	wicklow	Wicklow	IE	Ireland	39	1	722	348	5	1
Labour Party	Labour Party	164027949687	Facebook	wicklow	Wicklow	IE	Ireland	9	1	450	216	2	0
Facebook Ireland	Facebook Ireland	43110923010	Facebook	wicklow	Wicklow	IE	Ireland	4	1	418	167	4	0
Fine Gael	Fine Gael	264172043210	Facebook	wicklow	Wicklow	IE	Ireland	6	1	411	173	2	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	wicklow	Wicklow	IE	Ireland	6	1	400	80	3	0
Social Democrats	Social Democrats	1012851375393300	Facebook	wicklow	Wicklow	IE	Ireland	3	1	390	86	1	0
Sean Kelly MEP		340786422717552	Facebook	wicklow	Wicklow	IE	Ireland	18	1	281	60	3	0
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	wicklow	Wicklow	IE	Ireland	2	1	251	125	1	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	wicklow	Wicklow	IE	Ireland	8	1	227	46	0	0
WestJet		124924473551	Facebook	wicklow	Wicklow	IE	Ireland	4	1	221	64	0	0
Guy Verhofstadt		99985820015	Facebook	wicklow	Wicklow	IE	Ireland	2	1	208	81	0	0
Department of Foreign Affairs and Trade		449282445418073	Facebook	wicklow	Wicklow	IE	Ireland	1	1	205	82	2	0
Oxfam		201612129410	Facebook	wicklow	Wicklow	IE	Ireland	5	1	203	100	0	0
