region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carlow	Carlow	IE	Ireland	2068	561	156927	38685	834	16
cavan	Cavan	IE	Ireland	2234	566	415054	162476	3565	752
county_clare	County Clare	IE	Ireland	2337	598	394353	92493	2138	123
county_cork	County Cork	IE	Ireland	3228	806	1899455	669109	15128	1390
county_laois	County Laois	IE	Ireland	2037	559	137751	35569	1628	13
county_leitrim	County Leitrim	IE	Ireland	1819	474	25429	10032	221	9
county_longford	County Longford	IE	Ireland	1813	493	26261	6847	381	15
county_louth	County Louth	IE	Ireland	2705	668	488085	163319	3680	374
county_mayo	County Mayo	IE	Ireland	2517	600	496961	157675	5747	909
county_meath	County Meath	IE	Ireland	2668	664	418532	139893	3187	327
county_monaghan	County Monaghan	IE	Ireland	2036	526	148257	54935	2350	392
county_offaly	County Offaly	IE	Ireland	1965	540	131972	34845	1091	14
county_tipperary	County Tipperary	IE	Ireland	2459	645	262532	75715	1437	56
county_westmeath	County Westmeath	IE	Ireland	2414	606	246998	58619	2302	363
donegal	Donegal	IE	Ireland	2602	652	1335875	442456	10852	1446
dublin	Dublin	IE	Ireland	4223	1050	12894409	4520653	81872	9212
galway	Galway	IE	Ireland	3111	740	2372703	780029	18994	2584
kerry	Kerry	IE	Ireland	2354	613	756412	282164	6828	1086
kildare	Kildare	IE	Ireland	2818	700	537190	177579	4128	256
kilkenny	Kilkenny	IE	Ireland	2214	563	356069	90092	1995	18
limerick	Limerick	IE	Ireland	2687	712	609944	210840	4879	302
roscommon	Roscommon	IE	Ireland	1899	502	36337	13870	320	22
sligo	Sligo	IE	Ireland	2246	546	370212	93112	6220	384
waterford	Waterford	IE	Ireland	2475	644	278879	76577	1928	56
wexford	Wexford	IE	Ireland	2456	645	346892	124579	3029	405
wicklow	Wicklow	IE	Ireland	2528	650	354985	119302	2021	141
