age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
35_44	35-44	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	35	1	567304	204756	1271	151
35_44	35-44	BG	Bulgaria	European Parliament		178362315106	Facebook	35	1	511234	248642	1203	354
35_44	35-44	BG	Bulgaria	Kialo		729627343834501	Facebook	254	1	419892	165694	2452	599
35_44	35-44	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	178369	71348	158	31
35_44	35-44	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	52	1	134844	53879	498	102
35_44	35-44	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	36	1	133689	31782	788	0
35_44	35-44	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	21	1	132443	31572	502	0
35_44	35-44	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	20	1	128797	48085	322	39
35_44	35-44	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	124806	57848	281	78
35_44	35-44	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	22	1	120290	24003	321	0
35_44	35-44	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	119971	25415	316	0
35_44	35-44	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	112918	41654	200	59
35_44	35-44	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	107069	42827	1070	214
35_44	35-44	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	9	1	99338	45045	351	89
35_44	35-44	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	12	1	82189	16991	263	0
35_44	35-44	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	20	1	81700	17955	372	0
35_44	35-44	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	76058	32718	160	24
35_44	35-44	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	68568	23409	253	25
35_44	35-44	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	55403	13146	259	0
35_44	35-44	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	13	1	44320	17210	62	9
35_44	35-44	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	40982	13225	84	7
35_44	35-44	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	24	1	39811	8832	273	0
35_44	35-44	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	39118	18313	33	0
35_44	35-44	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	38997	12040	98	0
35_44	35-44	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	2	1	33761	16880	178	31
