age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	BG	Bulgaria	48	14	82971	38702	172	45
18_24	18-24	BG	Bulgaria	369	86	5145357	2248900	17053	3208
25_34	25-34	BG	Bulgaria	415	90	6208745	2578636	21487	4021
35_44	35-44	BG	Bulgaria	443	92	5559561	2266555	18905	3459
45_54	45-54	BG	Bulgaria	420	91	5274180	2130497	19113	3379
55_64	55-64	BG	Bulgaria	390	87	5143368	2040508	18961	3181
65_	65+	BG	Bulgaria	313	79	2707273	1038228	10212	1575
