advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Приоритети	БЗНС	1163987410423594	Facebook	65_	65+	BG	Bulgaria	36	1	605615	247226	2991	503
European Parliament	European Parliament	178362315106	Facebook	65_	65+	BG	Bulgaria	13	1	396023	162671	1020	218
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	65_	65+	BG	Bulgaria	15	1	316472	113537	796	238
Път на младите	Път на младите	2051476654950711	Facebook	65_	65+	BG	Bulgaria	14	1	212615	93801	763	134
Радан Кънев	Радан Кънев	1461853244069926	Facebook	65_	65+	BG	Bulgaria	27	1	167050	64026	487	33
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	65_	65+	BG	Bulgaria	9	1	140755	69235	514	101
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	65_	65+	BG	Bulgaria	10	1	105560	29749	295	28
informo.bg	informo.bg	262524054082832	Facebook	65_	65+	BG	Bulgaria	5	1	78483	31126	90	2
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	65_	65+	BG	Bulgaria	16	1	77316	15693	182	0
Демократична България	Демократична България	995342840629890	Facebook	65_	65+	BG	Bulgaria	9	1	60557	26558	448	87
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	65_	65+	BG	Bulgaria	5	1	59486	23794	59	11
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	65_	65+	BG	Bulgaria	3	1	38782	16794	236	47
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	65_	65+	BG	Bulgaria	5	1	36975	10063	165	25
Инициатива "Правосъдие за всеки"	Инициатива "Правосъдие за всеки"	364788430386875	Facebook	65_	65+	BG	Bulgaria	2	1	36719	13672	51	0
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	65_	65+	BG	Bulgaria	8	1	29994	8920	177	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	65_	65+	BG	Bulgaria	1	1	26181	13091	130	26
Веселин Марешки		427091487494895	Facebook	65_	65+	BG	Bulgaria	3	1	25198	10931	39	7
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	65_	65+	BG	Bulgaria	2	1	24925	4985	49	0
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	65_	65+	BG	Bulgaria	2	1	23488	4697	46	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	65_	65+	BG	Bulgaria	5	1	21986	6739	79	14
Valeri Simeonov	Smart Media Consult Ltd	1967166133516609	Facebook	65_	65+	BG	Bulgaria	1	1	21310	10655	106	21
ПП АТАКА		243868101610	Facebook	65_	65+	BG	Bulgaria	1	1	18523	9261	92	18
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	65_	65+	BG	Bulgaria	6	1	17011	4514	122	0
Ивелина Василева		1438646326347103	Facebook	65_	65+	BG	Bulgaria	2	1	16555	3311	29	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	65_	65+	BG	Bulgaria	4	1	16231	3062	108	0
Gimme5EUblogs	City Eng	1704673382966894	Facebook	65_	65+	BG	Bulgaria	3	1	15722	4190	68	0
CRIF		395919323779707	Facebook	65_	65+	BG	Bulgaria	1	1	12623	6311	62	12
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	65_	65+	BG	Bulgaria	18	1	11162	2039	265	0
ПП ГЕРБ - Стара Загора	ПП ГЕРБ - Стара Загора	229586070497595	Facebook	65_	65+	BG	Bulgaria	1	1	9338	4669	20	4
Д-р Георги Димов		586177848546662	Facebook	65_	65+	BG	Bulgaria	1	1	8819	1763	17	0
Тома Белев/ Toma Belev	Ivanov Hristo	772069009528514	Facebook	65_	65+	BG	Bulgaria	1	1	8727	1745	87	17
European Commission	European Commission	107898832590939	Facebook	65_	65+	BG	Bulgaria	8	1	7784	3575	12	4
Дани Каназирева		448500651897944	Facebook	65_	65+	BG	Bulgaria	1	1	7393	1478	13	0
Ilhan Kyuchyuk	Kyuchyuk Ilhan	1637403469881344	Facebook	65_	65+	BG	Bulgaria	4	1	7253	1595	18	0
БСП - област Варна	Aleksandrova Yana	455026288638982	Facebook	65_	65+	BG	Bulgaria	2	1	6364	1272	12	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	65_	65+	BG	Bulgaria	4	1	6052	2308	83	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	65_	65+	BG	Bulgaria	6	1	4992	1121	94	0
Опозиция на светло	Chobanov Petar	133256490183691	Facebook	65_	65+	BG	Bulgaria	1	1	4201	840	41	8
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	65_	65+	BG	Bulgaria	2	1	4046	2023	7	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	65_	65+	BG	Bulgaria	3	1	3777	1352	55	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	65_	65+	BG	Bulgaria	1	1	2159	1079	5	1
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	65_	65+	BG	Bulgaria	5	1	1795	709	7	1
Десислава Иванчева /Dessislava Ivancheva/		223955998020461	Facebook	65_	65+	BG	Bulgaria	1	1	1592	318	28	0
Boris Borissov - Борис Борисов		179988009453617	Facebook	65_	65+	BG	Bulgaria	1	1	1545	309	27	0
