week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	PL	Poland	2060	308	42162993	14822083	145634	30377
w019	Week 19	2019-05-06	2019-05-12	PL	Poland	2093	307	33675216	11908277	94684	18631
w018	Week 18	2019-04-29	2019-05-05	PL	Poland	1615	313	25680035	10105608	60069	12730
w017	Week 17	2019-04-22	2019-04-28	PL	Poland	1311	307	9315783	3377064	33182	6267
w016	Week 16	2019-04-15	2019-04-21	PL	Poland	1288	401	7733821	2715776	25366	4319
w015	Week 15	2019-04-08	2019-04-14	PL	Poland	1538	589	15716798	5772576	38244	6791
w014	Week 14	2019-04-01	2019-04-07	PL	Poland	1221	511	11075089	4070261	29196	5017
w013	Week 13	2019-03-25	2019-03-31	PL	Poland	971	441	11308130	4263342	30861	6092
w012	Week 12	2019-03-18	2019-03-24	PL	Poland	905	417	9272928	3318593	22497	3519
w011	Week 11	2019-03-11	2019-03-17	PL	Poland	701	330	6742133	2243546	17870	2806
w010	Week 10	2019-03-04	2019-03-10	PL	Poland	550	264	6103989	2334066	14107	2173
w009	Week 9	2019-02-25	2019-03-03	PL	Poland	256	147	1177136	385615	3903	526
w008	Week 8	2019-02-18	2019-02-24	PL	Poland	169	77	1042577	338722	2781	497
w007	Week 7	2019-02-11	2019-02-17	PL	Poland	144	67	1359017	488936	3274	764
w006	Week 6	2019-02-04	2019-02-10	PL	Poland	117	64	1799456	765172	4761	1314
w005	Week 5	2019-01-28	2019-02-03	PL	Poland	110	49	279285	87276	815	107
w004	Week 4	2019-01-21	2019-01-27	PL	Poland	89	44	833977	356123	1393	226
w003	Week 3	2019-01-14	2019-01-20	PL	Poland	88	38	933372	436372	2485	515
w002	Week 2	2019-01-07	2019-01-13	PL	Poland	70	36	183381	61708	521	107
w001	Week 1	2019-01-01	2019-01-06	PL	Poland	55	26	242418	68380	602	137
