advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w019	Week 19	BE	Belgium	104	1	10954857	4618993	33649	9642
sp.a	sp.a	57253967150	Facebook	w019	Week 19	BE	Belgium	222	1	8134462	3046264	40197	7322
Open Vld	Open Vld	53668151866	Facebook	w019	Week 19	BE	Belgium	288	1	6509659	2379825	47257	8932
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w019	Week 19	BE	Belgium	16	1	5866652	2683333	41818	12366
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w019	Week 19	BE	Belgium	29	1	5313092	2309409	43005	10301
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w019	Week 19	BE	Belgium	96	1	4114251	1944803	19399	3534
Facebook Brussels	Facebook	287739491272583	Facebook	w019	Week 19	BE	Belgium	15	1	3904536	1726590	30271	6406
Groen	Groen	84920854319	Facebook	w019	Week 19	BE	Belgium	132	1	2880547	990157	16086	2199
IKEA	IKEA	112961202185776	Facebook	w019	Week 19	BE	Belgium	73	1	2671791	1127839	8895	1837
John Crombez	sp.a	264131406977201	Facebook	w019	Week 19	BE	Belgium	31	1	2608719	1264869	10332	2290
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w019	Week 19	BE	Belgium	71	1	2370850	928374	32975	7427
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w019	Week 19	BE	Belgium	28	1	2359123	1063326	35429	8375
DéFI	DéFI	173518112695794	Facebook	w019	Week 19	BE	Belgium	133	1	2321522	701118	19416	3129
Peter Mertens	PVDA	236485149843971	Facebook	w019	Week 19	BE	Belgium	491	1	1807189	515114	23215	2969
Sign for my Future	Sign for my Future	1345513882259768	Facebook	w019	Week 19	BE	Belgium	32	1	1748983	727500	16533	4100
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w019	Week 19	BE	Belgium	84	1	1586610	622905	4033	261
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w019	Week 19	BE	Belgium	52	1	1268850	363276	7134	1490
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w019	Week 19	BE	Belgium	7	1	965321	411902	8554	2231
