advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	w021	Week 21	FI	Finland	284	1	2585272	730777	45394	4655
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	w021	Week 21	FI	Finland	107	1	2184893	633999	24593	4599
European Greens	European Greens	141366725876424	Facebook	w021	Week 21	FI	Finland	8	1	1909020	802538	25085	5018
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	w021	Week 21	FI	Finland	86	1	1620944	374208	14228	1487
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	w021	Week 21	FI	Finland	16	1	1434983	655999	8384	2799
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	w021	Week 21	FI	Finland	22	1	1169978	300000	8678	1899
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	FI	Finland	15	1	1116100	494255	10028	2658
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	w021	Week 21	FI	Finland	6	1	1012377	422454	12118	2724
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	w021	Week 21	FI	Finland	26	1	997181	259457	13854	2678
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	w021	Week 21	FI	Finland	24	1	828976	306000	10176	2000
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w021	Week 21	FI	Finland	12	1	736738	310249	3956	987
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	w021	Week 21	FI	Finland	24	1	648725	231774	7204	999
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	w021	Week 21	FI	Finland	22	1	550723	137874	2916	200
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	w021	Week 21	FI	Finland	4	1	504996	251000	3096	1500
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	w021	Week 21	FI	Finland	12	1	406809	118164	3777	674
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	w021	Week 21	FI	Finland	13	1	395985	144999	2486	299
Satu Jaatinen 216		611696415923639	Facebook	w021	Week 21	FI	Finland	9	1	367990	135999	8089	1504
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	w021	Week 21	FI	Finland	3	1	349997	160000	2497	1100
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	w021	Week 21	FI	Finland	13	1	335321	73666	2021	200
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	w021	Week 21	FI	Finland	5	1	319989	129997	6194	1199
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	w021	Week 21	FI	Finland	15	1	299985	65499	4518	766
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	w021	Week 21	FI	Finland	58	1	299223	79880	6018	100
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	w021	Week 21	FI	Finland	12	1	293322	91111	3311	833
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	w021	Week 21	FI	Finland	14	1	284319	62666	2953	400
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	w021	Week 21	FI	Finland	12	1	255988	90000	3187	499
