advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	FI	Finland	2	1	299998	149999	5498	1249
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	w020	Week 20	FI	Finland	6	1	84664	16888	875	166
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	w020	Week 20	FI	Finland	2	1	74998	15000	748	150
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	w020	Week 20	FI	Finland	7	1	72789	29541	1619	321
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	w020	Week 20	FI	Finland	2	1	54998	11000	598	100
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	w020	Week 20	FI	Finland	12	1	53969	11791	285	12
Kokoomus	Kokoomus	201285237101	Facebook	w020	Week 20	FI	Finland	2	1	44444	22222	221	44
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	w020	Week 20	FI	Finland	9	1	42995	12600	422	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	w020	Week 20	FI	Finland	5	1	39692	10180	365	40
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	w020	Week 20	FI	Finland	1	1	37499	7499	374	75
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	w020	Week 20	FI	Finland	10	1	35407	7180	552	49
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	w020	Week 20	FI	Finland	4	1	33957	7791	344	59
Miikka Keränen	Keranen Miikka Markus	126768630726940	Facebook	w020	Week 20	FI	Finland	2	1	33330	13332	332	133
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	w020	Week 20	FI	Finland	3	1	32887	16111	237	30
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	w020	Week 20	FI	Finland	2	1	29999	6000	179	30
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	w020	Week 20	FI	Finland	3	1	29161	7832	210	24
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	FI	Finland	20	1	22766	4307	289	12
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	w020	Week 20	FI	Finland	1	1	22222	11111	222	111
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	w020	Week 20	FI	Finland	1	1	19999	4000	199	40
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	w020	Week 20	FI	Finland	1	1	16666	3333	33	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w020	Week 20	FI	Finland	3	1	13249	4750	131	12
Perussuomalaiset Nuoret		133551219988558	Facebook	w020	Week 20	FI	Finland	1	1	12499	2500	124	25
Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	w020	Week 20	FI	Finland	2	1	11410	2222	140	22
BirdLife Suomi		254403722807	Facebook	w020	Week 20	FI	Finland	1	1	11110	2222	110	22
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	w020	Week 20	FI	Finland	2	1	9999	2500	166	33
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	w020	Week 20	FI	Finland	3	1	9248	2225	170	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	w020	Week 20	FI	Finland	4	1	8926	2214	162	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	w020	Week 20	FI	Finland	1	1	7499	3750	374	75
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	w020	Week 20	FI	Finland	5	1	7290	1458	144	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	w020	Week 20	FI	Finland	1	1	6665	3333	66	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	w020	Week 20	FI	Finland	2	1	6332	2166	215	30
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	w020	Week 20	FI	Finland	5	1	6249	3124	61	0
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	w020	Week 20	FI	Finland	4	1	6181	1966	196	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	w020	Week 20	FI	Finland	6	1	6101	1063	183	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	w020	Week 20	FI	Finland	6	1	5718	1119	123	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	w020	Week 20	FI	Finland	1	1	4999	1000	99	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	w020	Week 20	FI	Finland	4	1	4998	999	98	0
Silja Keränen	Silja Keräsen tukiryhmä	159315454207327	Facebook	w020	Week 20	FI	Finland	2	1	3332	666	65	0
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	w020	Week 20	FI	Finland	4	1	3249	1375	49	0
Asseri Kinnunen	Kinnunen Henri Asseri	1159967857373678	Facebook	w020	Week 20	FI	Finland	4	1	2854	142	226	0
Aura Salla	Salla Aura Maria	357502994332188	Facebook	w020	Week 20	FI	Finland	2	1	2678	1339	26	0
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	w020	Week 20	FI	Finland	2	1	2539	936	36	0
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	w020	Week 20	FI	Finland	1	1	2499	500	49	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	w020	Week 20	FI	Finland	1	1	2499	500	49	0
Äänioikeus.fi		753565071658403	Facebook	w020	Week 20	FI	Finland	1	1	2499	500	49	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	w020	Week 20	FI	Finland	2	1	2444	1111	44	0
Matleena Käppi	Matleena Käpin vuoden 2019 vaalien tukiyhdistys	1806983809518838	Facebook	w020	Week 20	FI	Finland	1	1	2222	1111	22	0
Jussi Nurmi	Nurmi Jussi Tapio	1895217903938885	Facebook	w020	Week 20	FI	Finland	1	1	2222	1111	110	22
Allianssi	Allianssi	189362187761641	Facebook	w020	Week 20	FI	Finland	1	1	2222	1111	22	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	w020	Week 20	FI	Finland	2	1	2110	422	41	0
Anna Jungner-Nordgren	Stödföreningen för Anna Jungner-Nordgren	126206450772264	Facebook	w020	Week 20	FI	Finland	1	1	1499	300	29	0
Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	w020	Week 20	FI	Finland	1	1	1499	300	29	0
Feministinen puolue	Feministinen puolue	246435052396654	Facebook	w020	Week 20	FI	Finland	1	1	1428	714	14	0
Jukka Linna	Jukka Linnan tukiyhdistys	2313503042310251	Facebook	w020	Week 20	FI	Finland	1	1	1249	250	124	25
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	w020	Week 20	FI	Finland	1	1	1249	250	24	0
Max Schulman	Svenska folkpartiet i Finland - RKP	2186035071663314	Facebook	w020	Week 20	FI	Finland	1	1	714	142	14	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	w020	Week 20	FI	Finland	1	1	689	344	1	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	w020	Week 20	FI	Finland	4	1	501	197	1	0
European Commission	European Commission	107898832590939	Facebook	w020	Week 20	FI	Finland	2	1	366	183	0	0
Moderata Ungdomsförbundet för Åland		176514445727859	Facebook	w020	Week 20	FI	Finland	1	1	249	0	24	0
Jussi Mäkipelto - Eurovaaliehdokas 105 - Liberaalipuolue	Makipel To Jussi Markus	1057558317751103	Facebook	w020	Week 20	FI	Finland	1	1	124	0	12	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	w020	Week 20	FI	Finland	2	1	105	34	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	w020	Week 20	FI	Finland	2	1	12	2	0	0
Tom MacDonald		212732770186	Facebook	w020	Week 20	FI	Finland	1	1	1	0	0	0
dom-i-NEEK		260052198180831	Facebook	w020	Week 20	FI	Finland	1	1	0	0	0	0
Tokyo Weekender		134654693230171	Facebook	w020	Week 20	FI	Finland	1	1	0	0	0	0
