advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Приоритети	БЗНС	1163987410423594	Facebook	rd3	Last 3 days	BG	Bulgaria	26	1	1120519	333958	2249	0
Демократична България	Демократична България	995342840629890	Facebook	rd3	Last 3 days	BG	Bulgaria	10	1	847562	340770	1459	311
Valeri Simeonov		1967166133516609	Facebook	rd3	Last 3 days	BG	Bulgaria	5	1	328731	138433	596	67
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	rd3	Last 3 days	BG	Bulgaria	31	1	313362	90719	1542	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	rd3	Last 3 days	BG	Bulgaria	7	1	262687	113430	665	0
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rd3	Last 3 days	BG	Bulgaria	5	1	230503	108684	718	132
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	BG	Bulgaria	22	1	206625	65055	453	6
Движение ВОЛЯ		289082018098560	Facebook	rd3	Last 3 days	BG	Bulgaria	1	1	171666	85833	85	17
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rd3	Last 3 days	BG	Bulgaria	6	1	165696	41949	458	0
Път на младите	Път на младите	2051476654950711	Facebook	rd3	Last 3 days	BG	Bulgaria	4	1	160045	78585	405	52
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	rd3	Last 3 days	BG	Bulgaria	10	1	148316	33706	474	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd3	Last 3 days	BG	Bulgaria	6	1	135858	52662	146	25
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	rd3	Last 3 days	BG	Bulgaria	10	1	125980	25196	323	0
European Greens		141366725876424	Facebook	rd3	Last 3 days	BG	Bulgaria	9	1	125913	56570	578	120
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	rd3	Last 3 days	BG	Bulgaria	5	1	93852	21041	423	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rd3	Last 3 days	BG	Bulgaria	4	1	92839	18568	272	0
Веселин Марешки		427091487494895	Facebook	rd3	Last 3 days	BG	Bulgaria	1	1	87574	43787	388	77
informo.bg	informo.bg	262524054082832	Facebook	rd3	Last 3 days	BG	Bulgaria	2	1	81014	16203	142	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	rd3	Last 3 days	BG	Bulgaria	10	1	80446	19479	589	0
Петър Клисаров		2041389956077700	Facebook	rd3	Last 3 days	BG	Bulgaria	2	1	48666	12131	159	0
Тома Белев/ Toma Belev	Ivanov Hristo	772069009528514	Facebook	rd3	Last 3 days	BG	Bulgaria	1	1	32348	6469	64	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	rd3	Last 3 days	BG	Bulgaria	1	1	22819	4564	45	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rd3	Last 3 days	BG	Bulgaria	3	1	21896	10062	100	18
Централна Избирателна Комисия		136255256529200	Facebook	rd3	Last 3 days	BG	Bulgaria	1	1	20924	4184	41	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	rd3	Last 3 days	BG	Bulgaria	2	1	19264	8075	21	0
