audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f65_	female (65+)	Britain's Future	Britain's Future	1625300137516491	Facebook	3885	1	11157216	3283503	132873	18752
f65_	female (65+)	Ciudadanos	Ciudadanos	74078667754	Facebook	4196	1	4653044	1437940	46053	3631
f65_	female (65+)	Partido Popular	Partido Popular	72249031214	Facebook	1362	1	4187923	1222137	54712	2051
f65_	female (65+)	People's Vote UK	People's Vote	748608695327755	Facebook	3156	1	4045097	1284260	65607	10810
f65_	female (65+)	38 Degrees	38 Degrees	200006375787	Facebook	641	1	3497786	1268606	24417	3330
f65_	female (65+)	Podemos	Unidas Podemos	269212336568846	Facebook	186	1	3256610	1471756	21903	5729
f65_	female (65+)	Conservatives	The Conservative Party	8807334278	Facebook	1485	1	2963677	1116498	40125	5483
f65_	female (65+)	European Parliament		178362315106	Facebook	908	1	2937413	1265695	17340	3740
f65_	female (65+)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1995	1	2784040	857952	57759	5466
f65_	female (65+)	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	353	1	2499291	1020145	11829	2226
f65_	female (65+)	The Labour Party	The Labour Party	25749647410	Facebook	605	1	2442574	976839	22277	5253
f65_	female (65+)	Best For Britain	Best for Britain	1863944713844924	Facebook	742	1	2396173	990876	35956	8069
f65_	female (65+)	We are the 52%	We are the 52%	466744973727718	Facebook	278	1	2217271	785181	7286	958
f65_	female (65+)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	84	1	2206903	979954	4846	1435
f65_	female (65+)	Vattenfall Sverige		608975645850217	Facebook	27	1	2204972	993791	26534	7289
f65_	female (65+)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	51	1	2058292	957875	4696	2069
f65_	female (65+)	Sosialidemokraatit SDP		108945982480217	Facebook	238	1	1987539	770242	12656	2504
f65_	female (65+)	SPD	SPD	47930567748	Facebook	4266	1	1949472	429597	64840	1923
f65_	female (65+)	Fidesz	Fidesz	9844779306	Facebook	76	1	1834388	880517	6496	3201
f65_	female (65+)	Save the Children Italia		46590675335	Facebook	45	1	1708338	791759	8828	2130
f65_	female (65+)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2144	1	1591231	484981	26626	2237
f65_	female (65+)	WeWorld Onlus		299584710061488	Facebook	314	1	1585547	629142	7605	892
f65_	female (65+)	The Brexit Party	The Brexit Party	230416667843105	Facebook	73	1	1547285	730974	22198	6586
f65_	female (65+)	Greenpeace France		39435457457	Facebook	121	1	1470758	671656	7890	1843
f65_	female (65+)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	118	1	1454405	598931	2841	759
f65_	female (65+)	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	81	1	1238629	508090	3305	1309
f65_	female (65+)	Partito Democratico		77034286895	Facebook	119	1	1233427	552932	5578	1294
f65_	female (65+)	România în primul rând	Future Innovation	770704223323599	Facebook	77	1	1175635	505994	1775	404
f65_	female (65+)	sp.a	sp.a	57253967150	Facebook	179	1	1076439	360009	11166	1828
f65_	female (65+)	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	957015	443486	3162	789
f65_	female (65+)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	58	1	942102	430697	2264	618
f65_	female (65+)	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	54	1	940342	333053	2420	807
f65_	female (65+)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	90	1	937451	402265	8572	2030
f65_	female (65+)	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	674	1	930933	335780	19212	3202
f65_	female (65+)	Un país moderno	Unidas Podemos	577723459314066	Facebook	44	1	923480	398430	6858	1368
f65_	female (65+)	Right To Vote	Right to Vote	408236463256774	Facebook	356	1	905760	220230	8255	1025
f65_	female (65+)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	883659	403098	7007	1493
f65_	female (65+)	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	132	1	874277	312024	6690	1351
f65_	female (65+)	ČSSD	ČSSD	111041662264882	Facebook	743	1	796828	203696	4364	1106
f65_	female (65+)	Vereniging Eigen Huis		371735371563	Facebook	15	1	789349	325930	5935	1332
f65_	female (65+)	FDP	FDP	21289227249	Facebook	1334	1	786209	233203	8506	637
f65_	female (65+)	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	124	1	743883	257978	1473	473
f65_	female (65+)	TheArticle	TheArticle	607840469632004	Facebook	26	1	741209	335492	11423	2492
f65_	female (65+)	Plan International Sverige		382243262003	Facebook	302	1	736370	235828	6336	1602
f65_	female (65+)	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	31	1	733790	302535	8203	2532
f65_	female (65+)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	105	1	731579	308248	4911	1066
f65_	female (65+)	Médecins du Monde France		265420476920	Facebook	815	1	706625	211100	11988	790
f65_	female (65+)	Gazeta Wyborcza		63563473556	Facebook	370	1	704146	222682	1749	255
f65_	female (65+)	Centerpartiet	Centerpartiet	12690894340	Facebook	108	1	701269	251388	9287	2266
f65_	female (65+)	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	43	1	682904	252784	993	270
f65_	female (65+)	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	57	1	664064	277046	2098	605
f65_	female (65+)	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	236	1	658678	226592	4995	1446
f65_	female (65+)	Oxfam Novib		115289021825188	Facebook	39	1	645304	264979	9113	2754
f65_	female (65+)	SPÖ	SPÖ	77393060080	Facebook	502	1	635747	231147	5675	940
f65_	female (65+)	MSZP	MSZP	115388925185513	Facebook	63	1	627814	275206	1384	626
f65_	female (65+)	Open Vld	Open Vld	53668151866	Facebook	323	1	626770	220124	6018	866
f65_	female (65+)	PSOE	PSOE	189318235003	Facebook	125	1	618800	263400	1837	468
f65_	female (65+)	SP	SP	128393027527	Facebook	158	1	605915	233972	6291	1190
f65_	female (65+)	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	159	1	600997	252247	2690	480
f65_	female (65+)	RMDSZ	RMDSZ	102601499822802	Facebook	200	1	578745	173990	954	168
f65_	female (65+)	Save the Children España	Save the Children España	57845333112	Facebook	19	1	560431	265362	3236	759
f65_	female (65+)	Harald Vilimsky		547597092025909	Facebook	159	1	548437	236612	5967	1407
f65_	female (65+)	Stefano Maullu		150618724962388	Facebook	32	1	539049	214685	1563	293
f65_	female (65+)	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	38	1	537608	262856	2442	579
f65_	female (65+)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	63	1	537155	252874	2348	491
f65_	female (65+)	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	42	1	527960	215009	1634	382
f65_	female (65+)	UK government	UK government	408582579294175	Facebook	13	1	494169	224530	6431	2030
f65_	female (65+)	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	25	1	490459	232200	721	189
f65_	female (65+)	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	15	1	483567	133005	4799	1239
f65_	female (65+)	Roberta Metsola		406824526101449	Facebook	469	1	477319	143890	5303	147
f65_	female (65+)	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	174	1	475682	176972	2064	236
f65_	female (65+)	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	79	1	463248	200327	2517	632
f65_	female (65+)	CDU	CDU	78502295414	Facebook	3045	1	457233	111246	4529	103
