country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LT	Lithuania	0_1k	0 - 1k	361	148	142388	0	13920	0
LT	Lithuania	1k_5k	1k - 5k	619	240	1065834	213209	20886	13
LT	Lithuania	5k_10k	5k - 10k	345	170	1072761	536434	10537	10
LT	Lithuania	10k_50k	10k - 50k	831	262	11897534	2379554	29098	1429
LT	Lithuania	50k_100k	50k - 100k	245	108	4940596	2470322	16880	3041
LT	Lithuania	100k_200k	100k - 200k	181	75	6021474	3010752	13964	2978
LT	Lithuania	200k_500k	200k - 500k	137	55	10103581	4041440	31641	8871
LT	Lithuania	500k_1m	500k - 1m	63	37	4666178	2333091	14979	3711
