country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	0_1k	0 - 1k	4300	1706	3486284	0	342302	4
IT	Italy	1k_5k	1k - 5k	5541	2468	23961639	4793286	471297	23
IT	Italy	5k_10k	5k - 10k	2520	1367	21168385	10585251	210785	701
IT	Italy	10k_50k	10k - 50k	3665	1385	138954839	27791523	436963	41258
IT	Italy	50k_100k	50k - 100k	777	337	49814286	24907392	208038	41315
IT	Italy	100k_200k	100k - 200k	478	201	55730815	27865547	167202	48911
IT	Italy	200k_500k	200k - 500k	342	144	91097399	36439032	264991	69707
IT	Italy	500k_1m	500k - 1m	119	59	53481413	26740733	167120	40738
