country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	0_50	0 - 50	8374	1360	27031193	6295536	210868	25180
DK	Denmark	50_100	50 - 100	5509	1177	15346959	3943111	87226	29000
DK	Denmark	100_1k	100 - 1k	2379	538	61996653	19384342	570191	146485
DK	Denmark	1k_5k	1k - 5k	224	68	17377018	7996411	225829	65344
DK	Denmark	5k_10k	5k - 10k	39	20	2483267	1129163	48863	9797
DK	Denmark	10k_50k	10k - 50k	1	1	10888	5444	484	96
