advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w019	Week 19	IE	Ireland	161	1	1566715	472471	10519	1309
Fine Gael	Fine Gael	264172043210	Facebook	w019	Week 19	IE	Ireland	5	1	1266663	523333	7495	2000
European Parliament		178362315106	Facebook	w019	Week 19	IE	Ireland	5	1	751306	300588	7501	1500
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	w019	Week 19	IE	Ireland	12	1	651655	194583	2005	500
Matt Carthy	Carthy Matt	580216935345125	Facebook	w019	Week 19	IE	Ireland	15	1	498201	137357	1561	85
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	w019	Week 19	IE	Ireland	27	1	476288	105300	2280	118
Sean Kelly MEP		340786422717552	Facebook	w019	Week 19	IE	Ireland	18	1	420544	173166	2868	379
Women for Election	Women for Election	115885998520125	Facebook	w019	Week 19	IE	Ireland	10	1	402214	162444	2188	342
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	w019	Week 19	IE	Ireland	2	1	399998	200000	1998	1000
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	w019	Week 19	IE	Ireland	6	1	347495	138500	780	79
Fianna Fáil	Fianna Fáil	222629035132	Facebook	w019	Week 19	IE	Ireland	21	1	292277	113659	1587	465
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	w019	Week 19	IE	Ireland	13	1	245719	53535	932	0
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	w019	Week 19	IE	Ireland	5	1	184390	61878	875	133
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	w019	Week 19	IE	Ireland	6	1	165004	35268	454	0
Pro Life Campaign Ireland		224615650378	Facebook	w019	Week 19	IE	Ireland	2	1	161109	80555	1220	611
Orla Kelly	Orla Kelly	284729489119670	Facebook	w019	Week 19	IE	Ireland	10	1	152957	40392	714	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	w019	Week 19	IE	Ireland	6	1	115091	29253	824	85
European Greens	European Greens	141366725876424	Facebook	w019	Week 19	IE	Ireland	8	1	113193	52715	704	142
Social Democrats	Social Democrats	1012851375393300	Facebook	w019	Week 19	IE	Ireland	3	1	101663	23333	280	0
Maria Walsh	Maria Walsh	883806764992893	Facebook	w019	Week 19	IE	Ireland	9	1	88994	25166	527	0
Sarah Durcan for Dublin Bay South	Sarah Durcan SocDem for South East Inner City	1809875605701733	Facebook	w019	Week 19	IE	Ireland	6	1	88913	17583	354	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	w019	Week 19	IE	Ireland	2	1	87498	17499	173	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w019	Week 19	IE	Ireland	12	1	84373	23635	678	1
Referendum Commission		580832208630212	Facebook	w019	Week 19	IE	Ireland	1	1	76922	30769	76	15
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	w019	Week 19	IE	Ireland	3	1	75797	24999	328	33
