advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	rd3	Last 3 days	FI	Finland	59	1	558874	137136	6306	849
Kokoomus	Kokoomus	201285237101	Facebook	rd3	Last 3 days	FI	Finland	204	1	473346	66632	20470	347
Kaisa Penny		259256970891807	Facebook	rd3	Last 3 days	FI	Finland	13	1	329797	110752	1347	150
Miapetra Kumpula-Natri		922311201130062	Facebook	rd3	Last 3 days	FI	Finland	12	1	171903	46620	1114	257
European Greens	European Greens	141366725876424	Facebook	rd3	Last 3 days	FI	Finland	5	1	153491	76245	756	377
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rd3	Last 3 days	FI	Finland	145	1	140123	12565	9450	0
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rd3	Last 3 days	FI	Finland	38	1	133284	51575	1584	30
Piia Kurki	Piia Kurki	270567833058986	Facebook	rd3	Last 3 days	FI	Finland	11	1	111127	23727	1252	102
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rd3	Last 3 days	FI	Finland	4	1	94329	21666	1029	166
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	rd3	Last 3 days	FI	Finland	12	1	92699	23104	1003	30
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	rd3	Last 3 days	FI	Finland	7	1	79578	17416	1137	170
Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	rd3	Last 3 days	FI	Finland	7	1	66604	13178	448	42
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	rd3	Last 3 days	FI	Finland	11	1	64118	12424	700	39
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	rd3	Last 3 days	FI	Finland	5	1	63991	15048	959	183
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	rd3	Last 3 days	FI	Finland	7	1	61853	15696	369	0
Stina Wahlsten		247410845719596	Facebook	rd3	Last 3 days	FI	Finland	4	1	61197	11999	237	0
Aura Salla		357502994332188	Facebook	rd3	Last 3 days	FI	Finland	3	1	56248	11249	361	62
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	rd3	Last 3 days	FI	Finland	8	1	54686	24720	630	55
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rd3	Last 3 days	FI	Finland	6	1	54342	13119	907	155
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	rd3	Last 3 days	FI	Finland	4	1	53923	12070	558	94
Camilla Gunell till EU 2019		360575481205047	Facebook	rd3	Last 3 days	FI	Finland	5	1	52392	10279	406	51
Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	rd3	Last 3 days	FI	Finland	9	1	51897	13696	427	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	rd3	Last 3 days	FI	Finland	15	1	51140	11382	1086	22
Elsi Katainen		190042298268350	Facebook	rd3	Last 3 days	FI	Finland	2	1	42498	8500	173	0
Teuvo Hakkarainen		198979100169761	Facebook	rd3	Last 3 days	FI	Finland	2	1	41665	8333	82	0
Sami Säynevirta		364635700968341	Facebook	rd3	Last 3 days	FI	Finland	1	1	37499	7499	374	74
Henrik Wickström	Wickström 2019	448116415229902	Facebook	rd3	Last 3 days	FI	Finland	22	1	36087	6949	1424	0
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	rd3	Last 3 days	FI	Finland	23	1	31863	7737	586	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	rd3	Last 3 days	FI	Finland	15	1	30979	4000	1484	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	FI	Finland	11	1	29157	5073	891	0
Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	rd3	Last 3 days	FI	Finland	5	1	25496	4749	496	29
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	rd3	Last 3 days	FI	Finland	12	1	23078	7970	435	0
Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	rd3	Last 3 days	FI	Finland	9	1	22779	6611	288	11
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	rd3	Last 3 days	FI	Finland	11	1	22682	7155	600	0
Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	rd3	Last 3 days	FI	Finland	9	1	22635	3728	765	0
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	rd3	Last 3 days	FI	Finland	1	1	21428	4285	42	0
Miikkael Azaize	Kaarelan Keskustaseura ry	2261117880772740	Facebook	rd3	Last 3 days	FI	Finland	7	1	20997	3833	264	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	rd3	Last 3 days	FI	Finland	5	1	20326	3999	428	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	rd3	Last 3 days	FI	Finland	7	1	19494	3500	544	0
Trasek ry	Trasek ry	384673691545854	Facebook	rd3	Last 3 days	FI	Finland	1	1	16666	3333	166	33
Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	rd3	Last 3 days	FI	Finland	4	1	15746	5249	296	0
Niclas Sjöskog		515822055510688	Facebook	rd3	Last 3 days	FI	Finland	1	1	13636	2727	27	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	rd3	Last 3 days	FI	Finland	5	1	13496	2500	346	0
Jussi Nurmi	Nurmi Jussi Tapio	1895217903938885	Facebook	rd3	Last 3 days	FI	Finland	4	1	11996	2000	396	0
Yannick Lahti		1779172592405294	Facebook	rd3	Last 3 days	FI	Finland	2	1	11665	5333	132	0
Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	rd3	Last 3 days	FI	Finland	6	1	11371	1875	383	0
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	rd3	Last 3 days	FI	Finland	1	1	9999	5000	98	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	rd3	Last 3 days	FI	Finland	3	1	9748	1950	193	0
Catharina von Schoultz - politik - sfp/rkp	Von Schoultz Catharina Gabriella Elisabeth	1745255925752597	Facebook	rd3	Last 3 days	FI	Finland	4	1	9458	2337	281	18
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	rd3	Last 3 days	FI	Finland	1	1	7499	3750	74	0
Petra Schulze Steinen		266912807301110	Facebook	rd3	Last 3 days	FI	Finland	1	1	7499	3749	74	0
Frida Sigfrids	Svenska folkpartiet i Finland - RKP	1506788009337272	Facebook	rd3	Last 3 days	FI	Finland	2	1	7498	1499	148	0
Sean Bergenheim	Svenska folkpartiet i Finland - RKP	266603130709392	Facebook	rd3	Last 3 days	FI	Finland	2	1	7498	1499	148	0
Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	rd3	Last 3 days	FI	Finland	3	1	7498	2625	111	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	rd3	Last 3 days	FI	Finland	3	1	6665	1333	132	0
Silja Keränen	Silja Keräsen tukiryhmä	159315454207327	Facebook	rd3	Last 3 days	FI	Finland	2	1	5997	999	197	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	rd3	Last 3 days	FI	Finland	3	1	5597	999	158	0
Filip Hamro-Drotz	Svenska folkpartiet i Finland - RKP	2251922594829597	Facebook	rd3	Last 3 days	FI	Finland	3	1	5498	999	148	0
SLC		126812894035597	Facebook	rd3	Last 3 days	FI	Finland	4	1	5176	1035	38	4
Suomen Lähetysseura	Suomen Lähetysseura	8265674748	Facebook	rd3	Last 3 days	FI	Finland	1	1	4999	999	98	0
Raul Kajak	Keskustan Leppävaaran paikallisyhdistys ry	355515081868633	Facebook	rd3	Last 3 days	FI	Finland	2	1	4999	999	99	0
Poliitikko Jyrki Niittymaa	Riekkovaara Niko Tapani	632787353824745	Facebook	rd3	Last 3 days	FI	Finland	1	1	4998	999	98	0
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	rd3	Last 3 days	FI	Finland	1	1	4998	1000	98	0
Food Market Herkku		438441326536699	Facebook	rd3	Last 3 days	FI	Finland	1	1	4687	937	93	46
Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	rd3	Last 3 days	FI	Finland	3	1	4140	428	240	0
Anna Jungner-Nordgren		126206450772264	Facebook	rd3	Last 3 days	FI	Finland	1	1	3749	750	74	0
Ville Auvinen EU-parlamenttiin 2019	Auvinen Ville Ilari	373482823378855	Facebook	rd3	Last 3 days	FI	Finland	1	1	3749	749	74	0
Janne Kaisanlahti		309381625805373	Facebook	rd3	Last 3 days	FI	Finland	1	1	3332	666	65	0
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	rd3	Last 3 days	FI	Finland	3	1	2997	0	297	0
Mikko Ohela		201647537374497	Facebook	rd3	Last 3 days	FI	Finland	2	1	2665	333	132	0
Kimmo Kautio - Kokoaan Suurempi Suomi		315479585304528	Facebook	rd3	Last 3 days	FI	Finland	1	1	2499	500	49	0
Suomen Punainen Risti		116399773126	Facebook	rd3	Last 3 days	FI	Finland	7	1	2188	784	59	5
Kokoomusopiskelijat	Kokoomuksen opiskelijaliitto Tuhatkunta	144426382263604	Facebook	rd3	Last 3 days	FI	Finland	1	1	2142	428	42	0
Eero Heinäluoma		232815610172259	Facebook	rd3	Last 3 days	FI	Finland	1	1	1874	374	37	0
Meribottles		670583893288419	Facebook	rd3	Last 3 days	FI	Finland	1	1	1853	370	3	0
Janne Ahonen		501634730657746	Facebook	rd3	Last 3 days	FI	Finland	1	1	1764	882	17	0
Irja Sokka Poliitikko		689010728162410	Facebook	rd3	Last 3 days	FI	Finland	1	1	1499	300	29	0
Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	rd3	Last 3 days	FI	Finland	1	1	1499	300	29	0
SSAB AB		145401631365	Facebook	rd3	Last 3 days	FI	Finland	6	1	1061	193	28	0
Asseri Kinnunen		1159967857373678	Facebook	rd3	Last 3 days	FI	Finland	1	1	999	0	99	0
Joku roti myös sivutoimisten opettajien työehtoihin		919049664922253	Facebook	rd3	Last 3 days	FI	Finland	1	1	999	0	99	0
Ville Jalovaara		426112290766419	Facebook	rd3	Last 3 days	FI	Finland	1	1	999	0	88	0
Jussi Mäkipelto - Liberaalipuolue		1057558317751103	Facebook	rd3	Last 3 days	FI	Finland	1	1	999	0	98	0
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	rd3	Last 3 days	FI	Finland	1	1	999	0	99	0
PHJ Jäte on kaunis		1518200821764311	Facebook	rd3	Last 3 days	FI	Finland	1	1	857	428	8	0
European Parliament		178362315106	Facebook	rd3	Last 3 days	FI	Finland	2	1	637	308	1	0
Espoon Keskusta	Keskustan Espoon kunnallisjärjestö ry	1529007540681072	Facebook	rd3	Last 3 days	FI	Finland	1	1	599	0	59	0
Lauri Kopo	Kopo Lauri Ilmari	815971475448620	Facebook	rd3	Last 3 days	FI	Finland	1	1	454	90	9	0
Talking Europe		316028505828375	Facebook	rd3	Last 3 days	FI	Finland	2	1	391	194	1	0
3+1 -ryhmä		1590058981022452	Facebook	rd3	Last 3 days	FI	Finland	1	1	374	0	37	0
Stora Enso		106059282770844	Facebook	rd3	Last 3 days	FI	Finland	2	1	323	64	1	0
Thomas Snellman		546280822562874	Facebook	rd3	Last 3 days	FI	Finland	1	1	299	0	29	0
Heidi Hautala		116940668479201	Facebook	rd3	Last 3 days	FI	Finland	1	1	272	0	27	0
Guerilla Films		2024615367629395	Facebook	rd3	Last 3 days	FI	Finland	1	1	230	0	22	0
Guardian Weekly		64525551258	Facebook	rd3	Last 3 days	FI	Finland	4	1	185	36	0	0
VoteWatch Europe		355087424564148	Facebook	rd3	Last 3 days	FI	Finland	3	1	180	81	0	0
Basmah		137973986840264	Facebook	rd3	Last 3 days	FI	Finland	20	1	145	30	1	0
Savo-Karjalan vihreät		160515170666877	Facebook	rd3	Last 3 days	FI	Finland	1	1	124	0	12	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	rd3	Last 3 days	FI	Finland	1	1	117	58	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd3	Last 3 days	FI	Finland	1	1	61	24	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rd3	Last 3 days	FI	Finland	2	1	47	11	0	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	rd3	Last 3 days	FI	Finland	1	1	32	16	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd3	Last 3 days	FI	Finland	1	1	28	11	0	0
Exponea		437489159794764	Facebook	rd3	Last 3 days	FI	Finland	5	1	28	0	2	0
Tuunes		992176580926495	Facebook	rd3	Last 3 days	FI	Finland	5	1	27	6	0	0
Lime Shop Online		790946694613780	Facebook	rd3	Last 3 days	FI	Finland	9	1	26	4	0	0
Climate-KIC		403370709744295	Facebook	rd3	Last 3 days	FI	Finland	1	1	19	9	0	0
YOGA BURN		146316959083110	Facebook	rd3	Last 3 days	FI	Finland	3	1	17	3	0	0
EIT InnoEnergy		344038838945608	Facebook	rd3	Last 3 days	FI	Finland	4	1	13	4	0	0
Arte		656089814494677	Facebook	rd3	Last 3 days	FI	Finland	3	1	13	2	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	rd3	Last 3 days	FI	Finland	1	1	11	2	0	0
SV4IE		2246467545588430	Facebook	rd3	Last 3 days	FI	Finland	1	1	10	5	0	0
THE FIFTH COLLECTION		524624564286273	Facebook	rd3	Last 3 days	FI	Finland	1	1	9	1	0	0
Européens Sans Frontières		668031516635463	Facebook	rd3	Last 3 days	FI	Finland	6	1	9	4	0	0
Soonfeed		214615931960850	Facebook	rd3	Last 3 days	FI	Finland	2	1	7	1	0	0
S&P Global		112495188784373	Facebook	rd3	Last 3 days	FI	Finland	4	1	7	1	0	0
Chug Bottles		1781974005205686	Facebook	rd3	Last 3 days	FI	Finland	1	1	5	2	0	0
