gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	NL	Netherlands	6716	1533	63447402	25110994	531425	105022
m	male	NL	Netherlands	6286	1471	52007440	20529409	415015	76086
u	unknown	NL	Netherlands	5557	1352	438188	163613	3953	659
