advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	65_	65+	EE	Estonia	7	1	169672	79431	286	79
Urmas Paet	Paet Urmas	223092011815453	Facebook	65_	65+	EE	Estonia	39	1	156096	34023	643	1
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	65_	65+	EE	Estonia	89	1	126662	33027	861	13
Isamaa erakond	Isamaa erakond	321163977576	Facebook	65_	65+	EE	Estonia	10	1	113705	47625	472	104
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	65_	65+	EE	Estonia	16	1	106390	34076	465	45
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	65_	65+	EE	Estonia	30	1	94113	39007	437	49
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	65_	65+	EE	Estonia	32	1	88017	34371	481	39
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	65_	65+	EE	Estonia	46	1	51389	14137	599	72
Jaak Madison	Madison Jaak	536519246456733	Facebook	65_	65+	EE	Estonia	14	1	44975	13039	266	21
Reformierakond	Reformierakond	80124492882	Facebook	65_	65+	EE	Estonia	3	1	24549	4910	48	0
Yoko Alender		709212302463805	Facebook	65_	65+	EE	Estonia	29	1	15040	4568	301	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	65_	65+	EE	Estonia	3	1	14475	2895	61	8
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	65_	65+	EE	Estonia	42	1	13718	2803	310	15
Triin Saag	Saag Triin	2012394932389774	Facebook	65_	65+	EE	Estonia	14	1	9979	3086	86	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	65_	65+	EE	Estonia	10	1	9868	2449	139	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	65_	65+	EE	Estonia	2	1	9835	1967	31	0
Keskerakond	Keskerakond	161252453921396	Facebook	65_	65+	EE	Estonia	12	1	9515	2917	27	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	EE	Estonia	12	1	8829	2443	60	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	65_	65+	EE	Estonia	1	1	8818	1763	17	0
Urmas Reinsalu		503635753156660	Facebook	65_	65+	EE	Estonia	1	1	7049	1409	13	0
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	65_	65+	EE	Estonia	2	1	6514	2666	84	0
Riho Terras		2217643278496367	Facebook	65_	65+	EE	Estonia	3	1	6343	1793	43	4
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	EE	Estonia	42	1	5925	2707	9	3
European Parliament		178362315106	Facebook	65_	65+	EE	Estonia	8	1	5283	1490	54	7
MTÜ Eesti Tuumajaam		153182254702931	Facebook	65_	65+	EE	Estonia	1	1	5273	1054	10	0
