advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	m25_34	male (25-34)	FR	France	121	1	2125082	946595	9384	2222
European Parliament		178362315106	Facebook	m25_34	male (25-34)	FR	France	50	1	1377219	621552	8965	1952
Kialo		729627343834501	Facebook	m25_34	male (25-34)	FR	France	364	1	1028236	420196	6689	1606
Agence Isolation Pour Tous		568528630290119	Facebook	m25_34	male (25-34)	FR	France	25	1	608603	255199	7481	1778
Primes écologique		152399322377561	Facebook	m25_34	male (25-34)	FR	France	19	1	597210	245761	6902	1464
La Prime Énergie		336155273400553	Facebook	m25_34	male (25-34)	FR	France	27	1	583391	231220	5288	1171
Route Auto		252868201731333	Facebook	m25_34	male (25-34)	FR	France	5	1	544059	267088	2191	427
European Commission		107898832590939	Facebook	m25_34	male (25-34)	FR	France	5	1	454093	227047	2268	453
Médecins du Monde France		265420476920	Facebook	m25_34	male (25-34)	FR	France	745	1	451444	148977	7027	423
Aides énergétiques pour tous		789578834730248	Facebook	m25_34	male (25-34)	FR	France	16	1	368342	151338	4287	972
Ministère de l'Intérieur		103146727990	Facebook	m25_34	male (25-34)	FR	France	29	1	339505	143764	1617	352
Mon Energie Verte		252140872017180	Facebook	m25_34	male (25-34)	FR	France	65	1	304868	110882	3619	784
ONU Environnement		155723201059	Facebook	m25_34	male (25-34)	FR	France	1	1	301943	150971	1343	268
Economiser Energie		286272318578056	Facebook	m25_34	male (25-34)	FR	France	11	1	295796	115982	3497	680
Céréal Bio & Céréal France		1636261843328359	Facebook	m25_34	male (25-34)	FR	France	5	1	293120	117107	1779	437
Unis pour les Droits Humains		1642871805813802	Facebook	m25_34	male (25-34)	FR	France	20	1	284058	119724	190	4
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	m25_34	male (25-34)	FR	France	59	1	280319	112771	1521	278
SECIB Immobilier		378027698975144	Facebook	m25_34	male (25-34)	FR	France	24	1	274361	103396	3643	996
Mes économies d'énergie		124948231440251	Facebook	m25_34	male (25-34)	FR	France	11	1	261355	101643	2879	573
Dungeon Defenders		107960282569653	Facebook	m25_34	male (25-34)	FR	France	162	1	259713	105197	1074	123
Le Monde		14892757589	Facebook	m25_34	male (25-34)	FR	France	34	1	255517	90418	645	77
Klang der Solidarität		385076005313967	Facebook	m25_34	male (25-34)	FR	France	42	1	247360	104244	614	120
Européens Sans Frontières		668031516635463	Facebook	m25_34	male (25-34)	FR	France	8	1	241416	98268	473	153
EcoFuel Premium		520021431842443	Facebook	m25_34	male (25-34)	FR	France	15	1	236473	95490	1229	204
Stop Impôt		1538720933075616	Facebook	m25_34	male (25-34)	FR	France	7	1	213439	101177	1555	613
Les Energies du Soleil		1684031805239401	Facebook	m25_34	male (25-34)	FR	France	7	1	205699	95129	2711	839
Miséricorde pour l'Humanité France		596904657000107	Facebook	m25_34	male (25-34)	FR	France	9	1	203763	77533	1527	293
BonneGueule		140324089470	Facebook	m25_34	male (25-34)	FR	France	4	1	203608	99522	994	196
Ecobio OBD		250081085939529	Facebook	m25_34	male (25-34)	FR	France	7	1	200643	79092	1517	263
Paris Première		140770432659757	Facebook	m25_34	male (25-34)	FR	France	3	1	196903	98452	847	165
Transition Energétique		753069428230726	Facebook	m25_34	male (25-34)	FR	France	10	1	194495	75960	1992	507
National Geographic		106750996025532	Facebook	m25_34	male (25-34)	FR	France	5	1	171321	85661	478	95
Conseil Solaire		1329380840472696	Facebook	m25_34	male (25-34)	FR	France	16	1	167797	64111	1405	438
Santesano		316620582266150	Facebook	m25_34	male (25-34)	FR	France	2	1	167031	83515	1669	820
Impôt et Solutions.fr		190645890956184	Facebook	m25_34	male (25-34)	FR	France	21	1	148198	49913	1222	305
LIFE		167060196653670	Facebook	m25_34	male (25-34)	FR	France	49	1	148002	30480	1112	46
Pompes à Chaleur		464568377211278	Facebook	m25_34	male (25-34)	FR	France	32	1	142844	62847	1898	398
Make.org	Make.org	122037308191612	Facebook	m25_34	male (25-34)	FR	France	45	1	138241	61318	1471	311
1devis.io		1632519900186330	Facebook	m25_34	male (25-34)	FR	France	60	1	137006	31145	1781	64
1 innovation par jour.		520430624775359	Facebook	m25_34	male (25-34)	FR	France	8	1	130824	47615	188	0
European GNSS Agency		128217567344601	Facebook	m25_34	male (25-34)	FR	France	1	1	129890	64945	649	129
Simulation Energétique		562488297524492	Facebook	m25_34	male (25-34)	FR	France	19	1	129352	53636	1449	415
28 minutes		311595228873763	Facebook	m25_34	male (25-34)	FR	France	2	1	123955	52316	164	32
UNICEF France		173159234432	Facebook	m25_34	male (25-34)	FR	France	38	1	123752	49636	614	172
