advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	f	female	DE	Germany	4997	1	6934339	1218339	253310	0
FDP	FDP	21289227249	Facebook	f	female	DE	Germany	577	1	1392218	232643	40005	51
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f	female	DE	Germany	847	1	1337850	226398	50292	104
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	f	female	DE	Germany	3	1	761107	304624	7609	1518
European Parliament	European Parliament	178362315106	Facebook	f	female	DE	Germany	1	1	734356	367178	3671	734
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	f	female	DE	Germany	2	1	237344	118672	950	405
Party of the European Left	Franziska Laskowski	160598290012	Facebook	f	female	DE	Germany	1	1	190307	76123	189	38
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	f	female	DE	Germany	24	1	147318	56249	1240	122
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	f	female	DE	Germany	10	1	134993	29508	650	47
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	f	female	DE	Germany	6	1	118169	23434	1349	217
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	f	female	DE	Germany	3	1	100495	36893	723	145
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	f	female	DE	Germany	7	1	77939	20114	689	69
Bayernpartei	Bayernpartei	78309442751	Facebook	f	female	DE	Germany	7	1	70014	14534	724	133
Peter Gillo	Peter Gillo	578310722649724	Facebook	f	female	DE	Germany	3	1	58341	13471	581	104
ver.di	la red	252085013582	Facebook	f	female	DE	Germany	1	1	54967	27483	549	274
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	f	female	DE	Germany	122	1	53466	3539	4455	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	f	female	DE	Germany	2	1	51233	10246	101	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	f	female	DE	Germany	3	1	48712	9685	124	0
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	f	female	DE	Germany	4	1	47981	10850	169	0
FDP Hessen	FDP Hessen	188188564583	Facebook	f	female	DE	Germany	2	1	38417	7683	76	0
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	f	female	DE	Germany	16	1	37653	8515	876	0
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	f	female	DE	Germany	3	1	33745	6749	139	0
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	f	female	DE	Germany	2	1	32314	7165	322	59
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	f	female	DE	Germany	2	1	31078	6215	310	62
DIE LINKE	DIE LINKE	47694585682	Facebook	f	female	DE	Germany	4	1	28668	7280	329	38
