spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	SE	Sweden	9075	1811	46515255	11832881	272349	68389
50_100	50 - 100	SE	Sweden	5515	1194	34120970	9404790	286134	59494
100_1k	100 - 1k	SE	Sweden	2842	584	86638642	31753625	768814	203897
1k_5k	1k - 5k	SE	Sweden	238	75	32495297	14824523	389891	88460
5k_10k	5k - 10k	SE	Sweden	16	11	1313781	652259	13653	6702
10k_50k	10k - 50k	SE	Sweden	1	1	12167	6083	541	108
