country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	0_1k	0 - 1k	12181	3167	156991734	55383048	1146096	154614
FR	France	1k_5k	1k - 5k	298	110	74523535	33821688	707784	147377
FR	France	5k_10k	5k - 10k	19	15	5324772	2635696	68471	28271
FR	France	10k_50k	10k - 50k	4	2	340449	153264	14280	2856
