advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	100_1k	100 - 1k	HU	Hungary	86	1	15581602	7409907	51436	25428
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	100_1k	100 - 1k	HU	Hungary	51	1	13739621	6361305	20601	9108
European Parliament		178362315106	Facebook	100_1k	100 - 1k	HU	Hungary	40	1	10376339	4825898	21544	6879
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	100_1k	100 - 1k	HU	Hungary	41	1	6904546	3118112	4882	2183
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	100_1k	100 - 1k	HU	Hungary	89	1	5967213	2742691	15810	7388
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	100_1k	100 - 1k	HU	Hungary	78	1	5705904	2470905	10691	4786
MSZP	MSZP	115388925185513	Facebook	100_1k	100 - 1k	HU	Hungary	27	1	3825934	1677560	6028	2603
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	100_1k	100 - 1k	HU	Hungary	55	1	3553028	1536607	7392	3335
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	100_1k	100 - 1k	HU	Hungary	17	1	3501185	1522329	6079	2935
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	100_1k	100 - 1k	HU	Hungary	51	1	3444539	1506666	3426	1335
European Greens		141366725876424	Facebook	100_1k	100 - 1k	HU	Hungary	26	1	3065092	1328316	7509	2852
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	100_1k	100 - 1k	HU	Hungary	9	1	1814169	769367	4666	2246
Kialo		729627343834501	Facebook	100_1k	100 - 1k	HU	Hungary	230	1	1798943	741006	9316	2544
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	100_1k	100 - 1k	HU	Hungary	15	1	1510980	627746	2172	991
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	100_1k	100 - 1k	HU	Hungary	14	1	1483479	721196	4099	2023
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	100_1k	100 - 1k	HU	Hungary	18	1	1320814	577130	2061	831
Greenpeace Magyarország		35634348348	Facebook	100_1k	100 - 1k	HU	Hungary	6	1	1309242	601849	2523	505
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	100_1k	100 - 1k	HU	Hungary	26	1	1305220	505442	1615	601
Morvai Krisztina		282077899700	Facebook	100_1k	100 - 1k	HU	Hungary	3	1	1299937	649970	1996	699
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	100_1k	100 - 1k	HU	Hungary	27	1	1232946	583181	2177	899
Dúró Dóra	Sipos 	191946490841225	Facebook	100_1k	100 - 1k	HU	Hungary	19	1	1157171	548077	2876	1318
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	100_1k	100 - 1k	HU	Hungary	34	1	1131190	470673	3839	1696
European Commission		107898832590939	Facebook	100_1k	100 - 1k	HU	Hungary	8	1	1035883	417933	2042	1017
Itthonról Otthonra		795559303924823	Facebook	100_1k	100 - 1k	HU	Hungary	1	1	999681	499841	618	309
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	100_1k	100 - 1k	HU	Hungary	6	1	927745	405549	1014	481
