advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	39	1	616156	130987	3395	301
Federica Sabbati	Federica Sabbati	834884563535291	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	7	1	121490	26816	1130	222
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	11	1	116401	26537	907	101
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	77	1	83367	25098	1485	0
Anthony Candiello - M5S Europa	Antonio Candiello	1416530675315172	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	5	1	58008	11602	211	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	17	1	37012	14049	458	11
Ilenia Rento		316884152265156	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	17	1	27164	8313	460	11
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	5	1	24985	4998	494	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	9	1	20106	9309	124	24
Moreno Lirutti	Moreno Lirutti	836348860060280	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	4	1	19996	4000	396	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	14	1	15296	6133	42	11
Massimiliano Fedriga	Massimiliano Panizzut	128092225392	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	3	1	14997	3000	297	0
Simone Polesello per il Fvg	Simone Polesello	155754657821240	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	2	1	13599	3366	43	0
Lega - Salvini Premier sezione di Caneva	Francesco Zoldan	325306734244094	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	4	1	10216	1909	255	0
Emanuele Crosato	Emanuele Crosato	2298928176868724	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	1	1	9999	5000	99	0
Sinistra per Staranzano	Riccardo Faraone	558719987541649	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	2	1	9998	2000	198	0
ATriesteperTolmezzo	Leonardo Bonanni	2276028692664039	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	2	1	9998	2000	198	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	5	1	9478	3552	27	5
Gianantonio Da Re		423472904417850	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	4	1	9178	3958	10	1
Mara Bizzotto Pagina Ufficiale	Mara Bizzotto	206708532746370	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	12	1	9108	3252	27	3
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	friuli_venezia_giulia	Friuli-Venezia Giulia	IT	Italy	16	1	8600	3112	80	13
