advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	tuscany	Tuscany	IT	Italy	21	1	842502	384484	2840	421
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	tuscany	Tuscany	IT	Italy	33	1	629106	225279	3960	878
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	tuscany	Tuscany	IT	Italy	16	1	446984	98000	1984	100
Verdi Firenze	VERDI FIRENZE	237052423729117	Facebook	tuscany	Tuscany	IT	Italy	8	1	314992	66000	792	0
Mario Razzanelli		266772436839839	Facebook	tuscany	Tuscany	IT	Italy	2	1	299284	149643	994	199
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	tuscany	Tuscany	IT	Italy	24	1	268588	76384	2362	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	tuscany	Tuscany	IT	Italy	3	1	249997	110000	1497	300
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	tuscany	Tuscany	IT	Italy	12	1	229988	51000	1588	100
Ubaldo Bocci	Ubaldo Bocci	549986188855910	Facebook	tuscany	Tuscany	IT	Italy	4	1	200498	70100	1102	201
Nicola Danti	Nicola Danti	241424056063716	Facebook	tuscany	Tuscany	IT	Italy	37	1	200296	58482	1280	167
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	tuscany	Tuscany	IT	Italy	3	1	197546	98774	985	197
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	tuscany	Tuscany	IT	Italy	11	1	172365	51624	728	102
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	tuscany	Tuscany	IT	Italy	7	1	171002	40001	1394	200
Gianmarco Porciani Consigliere Comunale - Lega Salvini Premier	Gianmarco Porciani	504760203329428	Facebook	tuscany	Tuscany	IT	Italy	4	1	159996	35000	396	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	tuscany	Tuscany	IT	Italy	35	1	152965	46000	3465	0
Antonio Mazzeo	Antonio Mazzeo	518342558190046	Facebook	tuscany	Tuscany	IT	Italy	11	1	144989	29000	1089	0
Forza Italia	Forza Italia	172265396249029	Facebook	tuscany	Tuscany	IT	Italy	6	1	142388	67083	235	88
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	tuscany	Tuscany	IT	Italy	7	1	134993	33000	693	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	tuscany	Tuscany	IT	Italy	7	1	128200	50260	160	21
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	tuscany	Tuscany	IT	Italy	18	1	123982	27000	1782	0
Susanna Ceccardi	Susanna Ceccardi	257113927825642	Facebook	tuscany	Tuscany	IT	Italy	6	1	108140	33523	334	42
Nicola Magi	Nicola Magi	329290881102446	Facebook	tuscany	Tuscany	IT	Italy	3	1	107780	51167	67	9
Fridays For Future Firenze	Lara Cioni 	1971775153129220	Facebook	tuscany	Tuscany	IT	Italy	3	1	104997	21000	297	0
Licia Montagnani “In Comune”	Licia Caprai Montagnani 	401252743774783	Facebook	tuscany	Tuscany	IT	Italy	6	1	90038	30008	495	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	tuscany	Tuscany	IT	Italy	12	1	82586	20633	220	17
Daniele Donati - Candidato Sindaco Rosignano Marittimo	Alice Prinetti	2219898848077663	Facebook	tuscany	Tuscany	IT	Italy	5	1	79995	22000	495	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	tuscany	Tuscany	IT	Italy	38	1	70594	9061	3404	0
Simone Calamai	Comitato Elettorale Simone Calamai Sindaco per Montemurlo 	389706378444787	Facebook	tuscany	Tuscany	IT	Italy	9	1	69991	29000	891	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	tuscany	Tuscany	IT	Italy	2	1	64894	31263	312	60
Alberti-Faltoni per Biffoni Sindaco Prato	All You srl	2219952391599970	Facebook	tuscany	Tuscany	IT	Italy	7	1	63993	12000	693	0
Francesco Grazzini per Firenze	Francesco Grazzini 	591129664696979	Facebook	tuscany	Tuscany	IT	Italy	2	1	59998	15000	198	0
Maria Azzini & Claudio Azzini Più Europa Prato	Maria Claudia Azzini	2412823332279594	Facebook	tuscany	Tuscany	IT	Italy	2	1	59998	15000	198	0
Matteo Franconi #corricon	Matteo Franconi 	396778714394242	Facebook	tuscany	Tuscany	IT	Italy	11	1	59989	15000	1089	0
Calenzano Futura	Simone Bolognesi	597646537327558	Facebook	tuscany	Tuscany	IT	Italy	13	1	56890	13977	1186	0
PD San Giuliano Terme	Partito Democratico San Giuliano Terme	367132786726384	Facebook	tuscany	Tuscany	IT	Italy	7	1	55993	26000	693	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	tuscany	Tuscany	IT	Italy	9	1	55991	20000	891	0
Damiano Baldini - Candidato Sindaco di Certaldo	Damiano Baldini	1895006077437267	Facebook	tuscany	Tuscany	IT	Italy	3	1	51997	10000	297	0
Cristina Cini Lega Prato		306080006739147	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	99	0
Sandro Fallani		761430343932599	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	99	0
Federica Lorenzi candidata al consiglio  comunale di Follonica 2019	Federica Lorenzi	1679013738868620	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	99	0
Alberto Gandolfi		2110630072367366	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	99	0
Paola Tassi Candidato Consigliere Comunale, Prato	All You srl	1115467311846781	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	99	0
Luca Tani		269431227189188	Facebook	tuscany	Tuscany	IT	Italy	1	1	49999	10000	499	100
Forza Italia Pontedera	Alessandro Tantussi	398070784329706	Facebook	tuscany	Tuscany	IT	Italy	13	1	48987	9000	1287	0
Federico Gianassi	Federico Gianassi	411416352982060	Facebook	tuscany	Tuscany	IT	Italy	8	1	45992	15000	792	0
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	tuscany	Tuscany	IT	Italy	104	1	45552	10725	891	16
Lina Novelli Elezioni Europee 2019	Stefano Stefanoni 	525398527864941	Facebook	tuscany	Tuscany	IT	Italy	4	1	43555	16654	22	0
Fabrizio Del Serra	Fabrizio Del Serra	2252993028286237	Facebook	tuscany	Tuscany	IT	Italy	2	1	39123	7824	439	68
Roberto Gualtieri	Roberto Gualtieri	659891870744756	Facebook	tuscany	Tuscany	IT	Italy	18	1	34761	10680	208	9
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	tuscany	Tuscany	IT	Italy	16	1	33830	15551	132	32
Andrea Ventura per la Sinistra	Andrea Ventura	2128020000585703	Facebook	tuscany	Tuscany	IT	Italy	10	1	32854	6516	91	0
Chiesina Uzzanese e le Sue Frazioni	Carlo Cortesi 	893566094376642	Facebook	tuscany	Tuscany	IT	Italy	6	1	31994	12000	594	0
Giovanni Guidi		134845253246587	Facebook	tuscany	Tuscany	IT	Italy	3	1	31730	15299	188	15
Sergio Pirozzi		138470909670284	Facebook	tuscany	Tuscany	IT	Italy	1	1	30656	12262	30	6
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	tuscany	Tuscany	IT	Italy	19	1	28664	7034	205	16
