week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	ES	Spain	5965	362	51030261	17907495	496913	29703
w019	Week 19	2019-05-06	2019-05-12	ES	Spain	3986	331	34565728	13111842	274279	23219
w018	Week 18	2019-04-29	2019-05-05	ES	Spain	2935	304	18741569	6722664	143233	11355
w017	Week 17	2019-04-22	2019-04-28	ES	Spain	9064	429	247919935	98278635	1878487	302600
w016	Week 16	2019-04-15	2019-04-21	ES	Spain	6540	470	137216840	47527888	895170	97525
w015	Week 15	2019-04-08	2019-04-14	ES	Spain	2159	622	41281639	17241157	213763	39765
w014	Week 14	2019-04-01	2019-04-07	ES	Spain	1336	575	11390156	4507840	55240	6830
w013	Week 13	2019-03-25	2019-03-31	ES	Spain	1159	480	14096421	5876115	67042	9734
w012	Week 12	2019-03-18	2019-03-24	ES	Spain	1310	453	8584609	3161967	70341	3928
w011	Week 11	2019-03-11	2019-03-17	ES	Spain	809	322	10479789	3891668	63977	8086
w010	Week 10	2019-03-04	2019-03-10	ES	Spain	772	296	6760928	2618060	41085	1807
w009	Week 9	2019-02-25	2019-03-03	ES	Spain	307	129	2519612	992071	10424	780
w008	Week 8	2019-02-18	2019-02-24	ES	Spain	220	95	1474886	571377	5915	687
w007	Week 7	2019-02-11	2019-02-17	ES	Spain	197	80	3300328	1406272	22707	7565
w006	Week 6	2019-02-04	2019-02-10	ES	Spain	182	68	1859342	673410	10475	1462
w005	Week 5	2019-01-28	2019-02-03	ES	Spain	197	64	1226196	416762	6351	549
w004	Week 4	2019-01-21	2019-01-27	ES	Spain	279	55	1745521	556042	17583	480
w003	Week 3	2019-01-14	2019-01-20	ES	Spain	149	54	933783	352343	3975	577
w002	Week 2	2019-01-07	2019-01-13	ES	Spain	124	48	524185	143881	4120	499
w001	Week 1	2019-01-01	2019-01-06	ES	Spain	109	43	613496	194407	4246	577
