advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	50_100	50 - 100	LU	Luxembourg	285	1	26866	10245	155	30
Unis pour les Droits Humains		1642871805813802	Facebook	50_100	50 - 100	LU	Luxembourg	17	1	23908	11641	13	1
Klang der Solidarität		385076005313967	Facebook	50_100	50 - 100	LU	Luxembourg	18	1	9529	3848	17	3
POPO NUSS		1982336445409374	Facebook	50_100	50 - 100	LU	Luxembourg	7	1	8712	1762	78	15
VMware		6975960973	Facebook	50_100	50 - 100	LU	Luxembourg	3	1	8524	4262	23	4
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	50_100	50 - 100	LU	Luxembourg	92	1	6681	1888	28	0
Greenpeace Luxembourg		67370457805	Facebook	50_100	50 - 100	LU	Luxembourg	130	1	5658	1321	40	0
European Parliament		178362315106	Facebook	50_100	50 - 100	LU	Luxembourg	91	1	3781	1020	27	0
Greens/EFA in the European Parliament		150527751674751	Facebook	50_100	50 - 100	LU	Luxembourg	13	1	3763	1562	4	0
Québec International		463810574128051	Facebook	50_100	50 - 100	LU	Luxembourg	4	1	2899	1066	14	2
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	50_100	50 - 100	LU	Luxembourg	20	1	2353	693	6	0
Sawab Center FR		1211855348956946	Facebook	50_100	50 - 100	LU	Luxembourg	6	1	2317	945	0	0
Charles Goerens		441313569220539	Facebook	50_100	50 - 100	LU	Luxembourg	28	1	2269	509	7	0
Dan Kersch		231839814316073	Facebook	50_100	50 - 100	LU	Luxembourg	34	1	1991	603	10	0
Piraten Lëtzebuerg		183148710560	Facebook	50_100	50 - 100	LU	Luxembourg	40	1	1804	516	12	0
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	LU	Luxembourg	68	1	1656	430	7	0
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	LU	Luxembourg	3	1	1466	587	1	0
déi gréng	déi gréng	21710789873	Facebook	50_100	50 - 100	LU	Luxembourg	10	1	1166	252	3	0
déi Lénk	déi Lénk	120444648033670	Facebook	50_100	50 - 100	LU	Luxembourg	12	1	1160	333	3	0
Pela Case		119283008140727	Facebook	50_100	50 - 100	LU	Luxembourg	14	1	1080	365	2	0
Miséricorde pour l'Humanité France		596904657000107	Facebook	50_100	50 - 100	LU	Luxembourg	6	1	1049	280	8	1
Assistance au Financement Humanitaire		2057244924390350	Facebook	50_100	50 - 100	LU	Luxembourg	21	1	956	264	15	0
Humble Household		1746853745395190	Facebook	50_100	50 - 100	LU	Luxembourg	22	1	932	288	5	1
eToro		193863317737	Facebook	50_100	50 - 100	LU	Luxembourg	13	1	928	229	7	1
Evig Grön		201581136991713	Facebook	50_100	50 - 100	LU	Luxembourg	2	1	683	136	1	0
