advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular	Partido Popular	72249031214	Facebook	d115	2019-04-25	2110	1	18337121	7153749	144301	21111
Podemos	Unidas Podemos	269212336568846	Facebook	d115	2019-04-25	297	1	16952775	7510784	107976	29056
Ciudadanos	Ciudadanos	74078667754	Facebook	d115	2019-04-25	1700	1	15197914	4317500	219764	15050
PSOE	PSOE	189318235003	Facebook	d115	2019-04-25	309	1	4783909	1922394	15597	2765
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d115	2019-04-25	24	1	1760826	813750	1334	665
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	d115	2019-04-25	8	1	1709992	742000	21051	8331
sp.a	sp.a	57253967150	Facebook	d115	2019-04-25	99	1	1584216	667766	7037	1735
Partidul Naţional Liberal		181375448581167	Facebook	d115	2019-04-25	7	1	1179164	498333	489	229
Kialo		729627343834501	Facebook	d115	2019-04-25	17	1	1164987	477500	4528	1103
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d115	2019-04-25	40	1	1163569	498833	8332	2229
FDP	FDP	21289227249	Facebook	d115	2019-04-25	114	1	1158226	300550	10912	700
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d115	2019-04-25	46	1	1122622	457363	4353	1049
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d115	2019-04-25	16	1	1113443	465830	3145	717
Compromís	Compromís	194053080624605	Facebook	d115	2019-04-25	24	1	1014427	450874	4077	1042
Un país moderno	Unidas Podemos	577723459314066	Facebook	d115	2019-04-25	35	1	974281	444956	6329	1330
En Comú Podem	En Comú Podem	463627663844039	Facebook	d115	2019-04-25	33	1	895515	367745	2552	842
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	d115	2019-04-25	30	1	811970	326000	4970	500
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d115	2019-04-25	56	1	726261	294447	3539	598
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d115	2019-04-25	20	1	687879	314692	2683	613
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	d115	2019-04-25	4	1	674999	337500	25874	5175
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d115	2019-04-25	31	1	598856	265203	1022	223
Ioannis Vardakastanis		195643347979465	Facebook	d115	2019-04-25	71	1	583415	272861	1705	250
Carlo Calenda	Siamo Europei	131887960826264	Facebook	d115	2019-04-25	4	1	549996	260000	1996	400
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	d115	2019-04-25	12	1	546661	234166	4377	1116
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d115	2019-04-25	31	1	522868	216624	1098	240
