advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d119	2019-04-29	191	1	17334261	8075111	89415	24910
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d119	2019-04-29	23	1	4880590	2218990	11693	4359
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d119	2019-04-29	13	1	2001121	811148	20985	4568
FDP	FDP	21289227249	Facebook	d119	2019-04-29	127	1	1769432	601846	11673	1400
sp.a	sp.a	57253967150	Facebook	d119	2019-04-29	97	1	1546716	652766	6788	1685
Open Vld	Open Vld	53668151866	Facebook	d119	2019-04-29	113	1	1365824	558146	9613	2008
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	d119	2019-04-29	66	1	1310572	348500	3846	122
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d119	2019-04-29	6	1	1263457	531730	3438	1363
Kialo		729627343834501	Facebook	d119	2019-04-29	31	1	1135473	304500	4004	413
ČSSD	ČSSD	111041662264882	Facebook	d119	2019-04-29	324	1	1028345	193333	5700	1263
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d119	2019-04-29	150	1	973956	384184	5334	1088
Claudia Gamon	NEOS	447992848717452	Facebook	d119	2019-04-29	19	1	851981	353000	3481	400
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d119	2019-04-29	55	1	834310	347457	2267	495
HC Strache	FPÖ	74865038590	Facebook	d119	2019-04-29	8	1	813492	292500	2417	425
The Labour Party	The Labour Party	25749647410	Facebook	d119	2019-04-29	14	1	717494	292500	7572	1851
FDP Bremen	FDP Bremen	152934608113175	Facebook	d119	2019-04-29	190	1	702133	161352	11403	300
România în primul rând	Future Innovation	770704223323599	Facebook	d119	2019-04-29	9	1	610983	270075	724	166
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d119	2019-04-29	31	1	598856	265203	1022	223
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d119	2019-04-29	177	1	524342	187534	6679	1635
Conservatives	The Conservative Party	8807334278	Facebook	d119	2019-04-29	122	1	508053	143195	6520	1142
Partidul Naţional Liberal		181375448581167	Facebook	d119	2019-04-29	6	1	479760	203571	429	170
The Brexit Party	The Brexit Party	230416667843105	Facebook	d119	2019-04-29	15	1	400049	195988	3894	1558
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d119	2019-04-29	18	1	396745	154773	990	366
Groen	Groen	84920854319	Facebook	d119	2019-04-29	71	1	380726	138707	1505	235
SPÖ	SPÖ	77393060080	Facebook	d119	2019-04-29	239	1	372846	130147	2389	289
