advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	d110	2019-04-20	557	1	4546112	1449666	61828	1783
Podemos	Unidas Podemos	269212336568846	Facebook	d110	2019-04-20	95	1	3927572	1764159	21116	4663
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d110	2019-04-20	7	1	2438455	1119230	21186	4238
sp.a	sp.a	57253967150	Facebook	d110	2019-04-20	114	1	1455235	602387	6918	1637
Partido Popular	Partido Popular	72249031214	Facebook	d110	2019-04-20	137	1	1453432	433499	8774	533
Kialo		729627343834501	Facebook	d110	2019-04-20	13	1	1399987	530000	9156	2047
European Commission		107898832590939	Facebook	d110	2019-04-20	66	1	1143867	519523	4345	1162
PSOE	PSOE	189318235003	Facebook	d110	2019-04-20	29	1	929691	395411	2067	610
Un país moderno	Unidas Podemos	577723459314066	Facebook	d110	2019-04-20	31	1	834282	374956	5755	1140
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d110	2019-04-20	15	1	738329	334166	1772	458
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d110	2019-04-20	15	1	716782	341642	2555	586
HLAS	První prezidentská	320144481956623	Facebook	d110	2019-04-20	29	1	622723	183750	1369	609
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d110	2019-04-20	9	1	597419	264841	1243	327
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d110	2019-04-20	19	1	588192	253333	3393	845
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	d110	2019-04-20	3	1	566665	283333	2749	550
Partidul Naţional Liberal		181375448581167	Facebook	d110	2019-04-20	8	1	566663	248333	549	239
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d110	2019-04-20	6	1	531998	249166	1070	459
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d110	2019-04-20	18	1	512941	233115	1250	328
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d110	2019-04-20	2	1	499999	233333	420	105
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d110	2019-04-20	23	1	496202	199957	838	206
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	d110	2019-04-20	13	1	494330	223533	1194	343
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d110	2019-04-20	8	1	486919	194314	4250	840
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	d110	2019-04-20	19	1	383615	167405	1247	297
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d110	2019-04-20	45	1	356280	148505	706	157
En Comú Podem	En Comú Podem	463627663844039	Facebook	d110	2019-04-20	29	1	306934	133279	1078	255
SPD	SPD	47930567748	Facebook	d110	2019-04-20	9	1	290278	95142	2464	434
Kyriakos Mitsotakis		34848567724	Facebook	d110	2019-04-20	3	1	266665	116666	498	99
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d110	2019-04-20	13	1	253327	53666	610	0
SPÖ	SPÖ	77393060080	Facebook	d110	2019-04-20	212	1	243746	89031	1840	260
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	d110	2019-04-20	29	1	237284	105038	316	70
Compromís	Compromís	194053080624605	Facebook	d110	2019-04-20	18	1	234884	100571	1152	235
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	d110	2019-04-20	4	1	224998	105000	1680	367
Mónica Oltra	Compromís	81107269227	Facebook	d110	2019-04-20	10	1	213917	98512	487	140
Greenpeace Deutschland		22541752487	Facebook	d110	2019-04-20	101	1	209328	88268	1358	281
Ujhelyi István dr.	MSZP	734217673259088	Facebook	d110	2019-04-20	12	1	200176	88035	480	190
Groen	Groen	84920854319	Facebook	d110	2019-04-20	35	1	193534	67973	1125	193
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	d110	2019-04-20	5	1	192999	86200	289	65
Irene Montero	Unidas Podemos	699285113542248	Facebook	d110	2019-04-20	3	1	183749	91749	1424	583
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	d110	2019-04-20	4	1	174999	77500	367	120
European GNSS Agency		128217567344601	Facebook	d110	2019-04-20	1	1	166666	83333	833	166
Greenpeace International		7297163299	Facebook	d110	2019-04-20	5	1	164560	73791	248	109
Guardian Weekly		64525551258	Facebook	d110	2019-04-20	19	1	163814	71262	771	188
Bas Eickhout		208578955894331	Facebook	d110	2019-04-20	7	1	157496	48000	1146	200
London Gov	the Greater London Authority	713179875369048	Facebook	d110	2019-04-20	9	1	157285	71230	1325	272
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	d110	2019-04-20	5	1	154997	62500	647	100
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d110	2019-04-20	11	1	149877	62765	181	38
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	d110	2019-04-20	14	1	147975	61999	413	98
RMDSZ	RMDSZ	102601499822802	Facebook	d110	2019-04-20	10	1	146634	53939	138	34
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d110	2019-04-20	5	1	140712	56785	202	85
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	d110	2019-04-20	40	1	140489	51495	640	188
Europäisches Parlament Österreich		124468054313069	Facebook	d110	2019-04-20	34	1	138037	57439	573	180
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	d110	2019-04-20	6	1	132630	46526	224	82
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	d110	2019-04-20	77	1	131227	34645	580	39
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d110	2019-04-20	14	1	130676	56112	242	42
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	d110	2019-04-20	4	1	129476	51314	1017	239
UNICEF France		173159234432	Facebook	d110	2019-04-20	38	1	127194	50002	691	164
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	d110	2019-04-20	363	1	127133	33186	1654	31
Video News		329122497569429	Facebook	d110	2019-04-20	1	1	124999	50000	262	52
Sacramento Kings		96222644025	Facebook	d110	2019-04-20	1	1	124999	62500	55	11
kontrast.at	kontrast.at	1079650008770485	Facebook	d110	2019-04-20	18	1	123202	47783	672	137
Òmnium International		2177632682563843	Facebook	d110	2019-04-20	39	1	121469	52457	941	133
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d110	2019-04-20	9	1	113561	39379	249	82
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	d110	2019-04-20	14	1	113307	33003	607	93
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d110	2019-04-20	14	1	110986	22000	734	174
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	d110	2019-04-20	17	1	109873	42663	1328	398
Conservatives	The Conservative Party	8807334278	Facebook	d110	2019-04-20	91	1	109737	35528	1217	216
Peter Mertens	PVDA	236485149843971	Facebook	d110	2019-04-20	438	1	108779	30159	2298	92
Manfred Weber	Manfred Weber	456082177763485	Facebook	d110	2019-04-20	4	1	104997	36000	847	150
John Crombez	sp.a	264131406977201	Facebook	d110	2019-04-20	9	1	104414	20833	1064	208
European Greens		141366725876424	Facebook	d110	2019-04-20	5	1	102118	40357	425	153
GroenLinks	GroenLinks	175740570505	Facebook	d110	2019-04-20	1	1	99999	50000	249	50
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	d110	2019-04-20	1	1	99999	50000	52	10
Referendum Commission		580832208630212	Facebook	d110	2019-04-20	1	1	99999	50000	499	100
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	d110	2019-04-20	1	1	99999	50000	52	10
Verv		560545637307176	Facebook	d110	2019-04-20	1	1	99999	50000	444	89
Departamentul pentru Ape și Păduri	Partidul Social Democrat	339954586863928	Facebook	d110	2019-04-20	1	1	99999	50000	52	10
Orelia Jewellery		404191947424	Facebook	d110	2019-04-20	1	1	99999	40000	22	0
Junge Union Deutschlands	Junge Union Deutschlands	46098347293	Facebook	d110	2019-04-20	2	1	99998	20000	598	100
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	d110	2019-04-20	4	1	97554	30555	170	11
EU-kommissionen i Sverige		155824787799	Facebook	d110	2019-04-20	14	1	97459	43889	508	114
FORO Asturias	FORO Asturias	157783340940291	Facebook	d110	2019-04-20	6	1	95475	45380	422	81
Die Grünen	Die Grünen	21759893033	Facebook	d110	2019-04-20	7	1	94524	34026	764	146
Agence Isolation Pour Tous		568528630290119	Facebook	d110	2019-04-20	22	1	91988	37593	1132	256
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	d110	2019-04-20	5	1	91772	39636	136	59
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d110	2019-04-20	125	1	89689	19600	1116	71
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	d110	2019-04-20	13	1	88015	36240	426	106
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	d110	2019-04-20	3	1	87499	40000	174	87
Mon Homéo Mon Choix		1643185362449069	Facebook	d110	2019-04-20	28	1	86555	33863	791	167
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	d110	2019-04-20	102	1	86192	30233	328	13
The Labour Party	The Labour Party	25749647410	Facebook	d110	2019-04-20	7	1	84998	32000	712	221
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	d110	2019-04-20	2	1	83333	36666	113	56
Европейски парламент в България		163350039852	Facebook	d110	2019-04-20	1	1	83333	33333	833	166
Harald Vilimsky	FPÖ	547597092025909	Facebook	d110	2019-04-20	24	1	82221	29485	633	152
Klang der Solidarität		385076005313967	Facebook	d110	2019-04-20	43	1	80931	33360	130	12
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	d110	2019-04-20	9	1	80704	35428	98	9
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d110	2019-04-20	3	1	79165	35833	141	28
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	d110	2019-04-20	8	1	78247	17750	304	12
Banque mondiale		155174084508744	Facebook	d110	2019-04-20	45	1	77712	30048	81	0
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	d110	2019-04-20	29	1	77512	31884	164	8
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	d110	2019-04-20	11	1	76987	19487	263	0
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	d110	2019-04-20	5	1	74285	26285	858	221
NPO Zapp		205247699486388	Facebook	d110	2019-04-20	6	1	73593	36281	84	25
