advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	d113	2019-04-23	270	1	13649451	6009117	80418	20856
Ciudadanos	Ciudadanos	74078667754	Facebook	d113	2019-04-23	594	1	4970406	1423000	72606	3500
Partido Popular	Partido Popular	72249031214	Facebook	d113	2019-04-23	843	1	4658944	1564250	32274	3245
Kialo		729627343834501	Facebook	d113	2019-04-23	48	1	4024955	1667500	18385	4094
PSOE	PSOE	189318235003	Facebook	d113	2019-04-23	269	1	3776258	1517061	11896	2099
sp.a	sp.a	57253967150	Facebook	d113	2019-04-23	93	1	1415169	601218	6411	1562
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	d113	2019-04-23	34	1	1374967	458000	3667	100
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d113	2019-04-23	24	1	1282996	600335	4864	1037
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d113	2019-04-23	3	1	1205126	585897	6857	1371
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d113	2019-04-23	14	1	1167656	502936	2756	630
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d113	2019-04-23	29	1	1111074	493333	8286	2079
Un país moderno	Unidas Podemos	577723459314066	Facebook	d113	2019-04-23	35	1	974281	444956	6329	1330
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d113	2019-04-23	38	1	933136	385901	2608	715
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d113	2019-04-23	22	1	720041	316858	2789	709
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d113	2019-04-23	55	1	709594	291113	3372	565
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d113	2019-04-23	14	1	698741	303529	4948	1232
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d113	2019-04-23	8	1	676663	322833	1565	666
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	d113	2019-04-23	4	1	674999	337500	25874	5175
